ResponseId,MainBranch,Employment,Country,US_State,UK_Country,EdLevel,Age1stCode,LearnCode,YearsCode,YearsCodePro,DevType,OrgSize,Currency,CompTotal,CompFreq,LanguageHaveWorkedWith,LanguageWantToWorkWith,DatabaseHaveWorkedWith,DatabaseWantToWorkWith,PlatformHaveWorkedWith,PlatformWantToWorkWith,WebframeHaveWorkedWith,WebframeWantToWorkWith,MiscTechHaveWorkedWith,MiscTechWantToWorkWith,ToolsTechHaveWorkedWith,ToolsTechWantToWorkWith,NEWCollabToolsHaveWorkedWith,NEWCollabToolsWantToWorkWith,OpSys,NEWStuck,NEWSOSites,SOVisitFreq,SOAccount,SOPartFreq,SOComm,NEWOtherComms,Age,Gender,Trans,Sexuality,Ethnicity,Accessibility,MentalHealth,SurveyLength,SurveyEase,ConvertedCompYearly
1538,I am a developer by profession,Employed full-time,United States of America,Maryland,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",18 - 24 years,School,8,5,"Developer, mobile;Developer, front-end;Developer, full-stack;Data scientist or machine learning specialist;Developer, back-end;Developer, embedded applications or devices;Designer;System administrator",20 to 99 employees,USD	United States dollar,76000,Yearly,Bash/Shell;C;C#;Dart;HTML/CSS;JavaScript;Objective-C;PHP;Python;SQL,Bash/Shell;C#;HTML/CSS;JavaScript;Objective-C;PHP;Python;SQL,Couchbase;DynamoDB;Microsoft SQL Server,DynamoDB;Microsoft SQL Server,AWS,AWS,ASP.NET;ASP.NET Core ;Drupal;jQuery;React.js;Ruby on Rails,ASP.NET;ASP.NET Core ;Drupal;React.js;Ruby on Rails,.NET Framework;.NET Core / .NET 5;Flutter,.NET Framework;.NET Core / .NET 5;Flutter,Docker;Git;Xamarin;Yarn,Docker;Git;Xamarin;Yarn,Android Studio;IntelliJ;PyCharm;Vim;Visual Studio;Visual Studio Code,Android Studio;IntelliJ;Vim;Visual Studio;Visual Studio Code,MacOS,Visit Stack Overflow;Google it;Watch help / tutorial videos;Do other work and come back later,Stack Overflow;Stack Exchange,A few times per week,Yes,A few times per week,"Yes, somewhat",No,25-34 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,I have a concentration and/or memory disorder (e.g. ADHD),Appropriate in length,Neither easy nor difficult,76000
1539,I am a developer by profession,Employed full-time,India,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",18 - 24 years,School,9,5,"Developer, mobile",20 to 99 employees,INR	Indian rupee,610000,Yearly,C;Java;Kotlin,SQL,MongoDB,NA,AWS,NA,Spring;Vue.js,NA,NA,NA,Git,Docker;Unity 3D,Android Studio;Atom;Notepad++,Android Studio;Visual Studio,Linux-based,Visit Stack Overflow;Google it;Do other work and come back later,Stack Overflow;Stack Exchange,Multiple times per day,Yes,Daily or almost daily,"Yes, definitely",No,25-34 years old,Man,No,NA,South Asian,None of the above,None of the above,Appropriate in length,Easy,8517
1540,I am a developer by profession,Employed full-time,United States of America,Tennessee,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",11 - 17 years,Colleague,18,12,"Developer, full-stack;Engineer, data",100 to 499 employees,USD	United States dollar,NA,Yearly,C#;HTML/CSS;JavaScript;PHP;PowerShell;Python;SQL,C#;HTML/CSS;JavaScript;PHP;PowerShell;Python;SQL,MariaDB;Microsoft SQL Server;MySQL;SQLite,MariaDB;Microsoft SQL Server;SQLite,Google Cloud Platform,Google Cloud Platform;Microsoft Azure,Flask,Flask,.NET Framework,.NET Framework,Git,Git;Unity 3D;Unreal Engine,NetBeans;Notepad++;RStudio;Visual Studio;Visual Studio Code,Notepad++;PyCharm;RStudio;Visual Studio;Visual Studio Code,Windows,Visit Stack Overflow;Google it;Other (please specify):,Stack Overflow;Stack Exchange,Multiple times per day,Yes,A few times per week,"Yes, somewhat",No,35-44 years old,Man,No,Prefer not to say,White or of European descent,Prefer not to say,Prefer not to say,Too long,Neither easy nor difficult,NA
1541,I am a developer by profession,Employed full-time,United States of America,Florida,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",5 - 10 years,"Coding Bootcamp;Other online resources (ex: videos, blogs, etc);School;Online Forum;Online Courses or Certification;Other (please specify):",42,42,"Senior Executive (C-Suite, VP, etc.)",2 to 9 employees,USD	United States dollar,70000,Yearly,Swift,Swift,Firebase;MongoDB,Firebase;MongoDB,NA,NA,NA,NA,NA,NA,NA,NA,TextMate;Xcode,TextMate;Xcode,MacOS,Visit Stack Overflow;Watch help / tutorial videos;Other (please specify):,Stack Overflow;Stack Exchange,Multiple times per day,Yes,Multiple times per day,"Yes, definitely",No,45-54 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,Easy,70000
1542,I am a developer by profession,"Independent contractor, freelancer, or self-employed",United States of America,California,NA,"Other doctoral degree (Ph.D., Ed.D., etc.)",5 - 10 years,School;Other (please specify):,26,12,"Developer, full-stack;Senior Executive (C-Suite, VP, etc.)","Just me - I am a freelancer, sole proprietor, etc.",USD	United States dollar,NA,Yearly,Bash/Shell;JavaScript;Node.js,JavaScript;Node.js,MongoDB,MongoDB,AWS;Google Cloud Platform,AWS,Express;React.js,React.js,NA,NA,Git,Git,Atom;Emacs;Vim,Atom,Linux-based,Go for a walk or other physical activity;Google it;Do other work and come back later,Stack Overflow;Stack Exchange,Multiple times per day,Yes,Multiple times per day,"Yes, definitely",Yes,35-44 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,Easy,NA
1543,"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,United States of America,California,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Older than 64 years,Other (please specify):,More than 50 years,40,Other (please specify):,"10,000 or more employees",USD	United States dollar,NA,NA,LISP,LISP,Oracle,MongoDB;Oracle,Oracle Cloud Infrastructure,Oracle Cloud Infrastructure,NA,NA,NA,NA,NA,NA,Emacs,Emacs,Windows,Call a coworker or friend;Google it;Other (please specify):,Stack Overflow;Stack Exchange,Multiple times per day,Yes,Multiple times per day,"Yes, definitely",Yes,65 years or older,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,NA,Easy,NA
1544,I am a student who is learning to code,"Student, part-time",Guatemala,NA,NA,Something else,11 - 17 years,"Other online resources (ex: videos, blogs, etc);School;Online Courses or Certification",3,NA,NA,NA,NA,NA,NA,Bash/Shell;C;C++;Go;HTML/CSS;JavaScript;Node.js;PowerShell;Python;SQL;TypeScript;VBA,Bash/Shell;C;C++;HTML/CSS;Java;JavaScript;Node.js;Python;Rust;SQL;TypeScript,SQLite,Firebase;SQLite,NA,NA,Flask;React.js,Gatsby;React.js,NA,NA,Git,Git,Neovim;Vim;Visual Studio;Visual Studio Code,Neovim;Visual Studio,Windows,Visit Stack Overflow;Do other work and come back later;Play games,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,A few times per week,"Yes, somewhat",Yes,18-24 years old,Man,No,Straight / Heterosexual,I don't know,None of the above,NA,Appropriate in length,Easy,NA
1545,I am a developer by profession,Employed full-time,Italy,NA,NA,Some college/university study without earning a degree,11 - 17 years,"Other online resources (ex: videos, blogs, etc)",9,7,"Developer, desktop or enterprise applications;Developer, full-stack;Other (please specify):",10 to 19 employees,EUR European Euro,32000,Monthly,C#;C++;HTML/CSS;Matlab;SQL,C#;C++;F#;Rust;SQL,MySQL;SQLite,MySQL;SQLite,NA,NA,NA,NA,.NET Framework;.NET Core / .NET 5,.NET Framework;.NET Core / .NET 5;TensorFlow,Git,Git,Notepad++;Visual Studio,Notepad++;Rider;Visual Studio,Windows,Call a coworker or friend;Visit Stack Overflow;Google it;Do other work and come back later,Stack Overflow,Multiple times per day,Yes,A few times per week,"Yes, somewhat",No,25-34 years old,Man,No,Straight / Heterosexual,"Or, in your own words:",None of the above,None of the above,Appropriate in length,Easy,415092
1546,I am a student who is learning to code,"Student, full-time",Turkey,NA,NA,Primary/elementary school,11 - 17 years,School,NA,NA,NA,NA,NA,NA,NA,C;C#;HTML/CSS;Java;Node.js;SQL,C#;HTML/CSS;JavaScript;Node.js;Python;SQL;TypeScript,Firebase;Microsoft SQL Server,Firebase;Microsoft SQL Server,Google Cloud Platform;Heroku,Google Cloud Platform;Heroku,Angular;Angular.js;ASP.NET;ASP.NET Core ;jQuery;React.js,Angular;Angular.js;ASP.NET;ASP.NET Core ;jQuery;React.js,.NET Framework;.NET Core / .NET 5;React Native,.NET Framework;.NET Core / .NET 5;React Native,Git;Unity 3D,Git;Unity 3D,Android Studio;Eclipse;IntelliJ;IPython/Jupyter;Notepad++;Visual Studio;Visual Studio Code,Android Studio;Eclipse;IntelliJ;IPython/Jupyter;Notepad++;Visual Studio;Visual Studio Code,Windows,Visit Stack Overflow;Google it;Watch help / tutorial videos,Stack Overflow;Stack Exchange,Multiple times per day,No,NA,"Yes, definitely",No,25-34 years old,Man,No,Bisexual,Middle Eastern,None of the above,None of the above,Too long,Easy,NA
1547,I am a developer by profession,"Independent contractor, freelancer, or self-employed",Russian Federation,NA,NA,Some college/university study without earning a degree,11 - 17 years,"Other online resources (ex: videos, blogs, etc);Online Forum",5,1,"Developer, mobile;Developer, back-end","Just me - I am a freelancer, sole proprietor, etc.",RUB	Russian ruble,NA,NA,C;C#;Groovy;HTML/CSS;Java;Kotlin;Python;SQL,Java;Kotlin,SQLite,SQLite,NA,NA,NA,NA,NA,NA,Git,Git,Android Studio;Eclipse;IntelliJ;Notepad++;Vim;Visual Studio;Visual Studio Code,Android Studio;IntelliJ,Linux-based,Visit Stack Overflow;Go for a walk or other physical activity;Google it;Watch help / tutorial videos,Stack Overflow;Stack Exchange,Multiple times per day,Yes,I have never participated in Q&A on Stack Overflow,"Yes, somewhat",No,Under 18 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,Easy,NA
1548,I am a student who is learning to code,"Student, full-time",Israel,NA,NA,Some college/university study without earning a degree,25 - 34 years,"Coding Bootcamp;Other online resources (ex: videos, blogs, etc);Friend or family member;Online Courses or Certification;Colleague",Less than 1 year,NA,NA,NA,NA,NA,NA,C,C;C++,NA,NA,NA,NA,NA,NA,NA,NA,Git,Git,Emacs;Notepad++;Visual Studio Code,Visual Studio Code,Linux-based,Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Google it;Do other work and come back later,Stack Overflow;Stack Exchange,Multiple times per day,Yes,A few times per month or weekly,"Yes, somewhat",No,25-34 years old,Man,No,Straight / Heterosexual,"Or, in your own words:",None of the above,None of the above,Appropriate in length,Easy,NA
1549,I am a student who is learning to code,"Not employed, but looking for work",India,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Younger than 5 years,Coding Bootcamp;Online Courses or Certification,3,NA,"Developer, full-stack;Developer, back-end",NA,NA,NA,NA,Python,NA,MySQL;PostgreSQL;SQLite,NA,AWS;Heroku,NA,Django;React.js,NA,NumPy;Pandas,NA,Docker;Git,NA,PyCharm;Visual Studio Code,NA,Windows,Visit Stack Overflow,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,Daily or almost daily,"Yes, definitely",Yes,18-24 years old,Man,No,NA,NA,NA,NA,Appropriate in length,Neither easy nor difficult,NA
1550,I am a developer by profession,Employed full-time,Poland,NA,NA,Some college/university study without earning a degree,11 - 17 years,"Other online resources (ex: videos, blogs, etc);Online Forum;Other (please specify):;Colleague",18,9,"Developer, back-end",100 to 499 employees,PLN	Polish zloty,9500,Monthly,HTML/CSS;JavaScript;Node.js;PHP;SQL,Dart;Go;HTML/CSS;JavaScript;Node.js;PHP;SQL;TypeScript,Elasticsearch;MariaDB;MySQL;Redis,Elasticsearch;MariaDB;MongoDB;MySQL;Redis,DigitalOcean,AWS;Microsoft Azure,jQuery;Laravel;Symfony,Express;Laravel;React.js;Symfony;Vue.js,NA,NA,Docker;Git,Docker;Git;Kubernetes;Unity 3D,Notepad++;PHPStorm;Visual Studio Code,Notepad++;PHPStorm;Visual Studio Code,Linux-based,Visit Stack Overflow;Go for a walk or other physical activity;Google it;Do other work and come back later;Panic,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,A few times per month or weekly,"Yes, somewhat",No,25-34 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,Easy,28860
1551,I am a developer by profession,"Independent contractor, freelancer, or self-employed",Turkey,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",18 - 24 years,School,14,12,"Developer, full-stack;Developer, QA or test;DevOps specialist;Engineering manager;System administrator;Product manager",2 to 9 employees,TRY	Turkish lira,6000,Monthly,HTML/CSS;JavaScript;Python;SQL;TypeScript,HTML/CSS;JavaScript;Python;SQL;TypeScript,PostgreSQL,PostgreSQL,DigitalOcean,DigitalOcean,Angular;Django,Angular;Django,NA,NA,Docker;Git,Docker;Git;Kubernetes,PHPStorm;PyCharm;Webstorm,PyCharm;Webstorm,Linux-based,Visit Stack Overflow,Stack Overflow;Stack Exchange,Multiple times per day,Yes,Daily or almost daily,"Yes, definitely",No,25-34 years old,Man,No,Straight / Heterosexual,White or of European descent;Middle Eastern,None of the above,I have an anxiety disorder,Appropriate in length,Neither easy nor difficult,11832
1552,I am a developer by profession,Employed full-time,India,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",18 - 24 years,"Other online resources (ex: videos, blogs, etc);Online Courses or Certification",4,1,"Developer, full-stack;Data or business analyst",2 to 9 employees,INR	Indian rupee,1800000,Yearly,C;C++;HTML/CSS;Java;JavaScript;Python;TypeScript,HTML/CSS;JavaScript;Node.js;Python;TypeScript,Firebase;PostgreSQL;SQLite,Elasticsearch;Firebase;PostgreSQL;Redis;SQLite,NA,NA,Angular;Django;Flask;jQuery,Angular;Django;Flask;jQuery,Cordova;Keras;NumPy;Pandas;TensorFlow,Flutter;Keras;NumPy;Pandas;TensorFlow,Docker;Git,Deno;Docker;Git;Kubernetes;Terraform,IntelliJ;IPython/Jupyter;Notepad++;Sublime Text;Visual Studio Code,IntelliJ;IPython/Jupyter;Notepad++;Sublime Text;Visual Studio;Visual Studio Code,Windows,Visit Stack Overflow;Go for a walk or other physical activity;Google it;Do other work and come back later;Play games,Stack Overflow;Stack Exchange,Multiple times per day,Yes,Less than once per month or monthly,"Yes, definitely",No,18-24 years old,Man,No,Straight / Heterosexual,"Or, in your own words:",None of the above,None of the above,Appropriate in length,Easy,25131
1553,I am a developer by profession,Employed full-time,Russian Federation,NA,NA,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",11 - 17 years,School,10,6,"Developer, back-end;DevOps specialist",2 to 9 employees,RUB	Russian ruble,150000,Monthly,Bash/Shell;Java;SQL,Go;Java,MySQL,MongoDB,AWS;DigitalOcean,AWS,Spring,Spring,NA,NA,Docker;Git,Docker;Git,IntelliJ,IntelliJ,Linux-based,Visit Stack Overflow;Go for a walk or other physical activity;Google it,Stack Overflow,Multiple times per day,Yes,I have never participated in Q&A on Stack Overflow,"Yes, somewhat",Yes,25-34 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,NA,Appropriate in length,Easy,28308
1554,I am a developer by profession,Employed full-time,Serbia,NA,NA,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",18 - 24 years,"Other online resources (ex: videos, blogs, etc);Friend or family member;Online Courses or Certification;Colleague",18,16,"Developer, full-stack",500 to 999 employees,EUR European Euro,6000,Monthly,Bash/Shell;C#;HTML/CSS;JavaScript;PowerShell;Python;SQL,Bash/Shell;C#;HTML/CSS;JavaScript;PowerShell;Python;SQL,Microsoft SQL Server,Microsoft SQL Server,Microsoft Azure,Microsoft Azure,ASP.NET;ASP.NET Core ;jQuery,ASP.NET Core ;jQuery;React.js,.NET Framework;.NET Core / .NET 5,.NET Core / .NET 5,Docker;Git;Kubernetes,Docker;Git;Kubernetes,Notepad++;Visual Studio;Visual Studio Code,Notepad++;Visual Studio;Visual Studio Code,Windows,Visit Stack Overflow;Google it,Stack Overflow,A few times per week,Yes,A few times per month or weekly,"Yes, definitely",No,35-44 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Too long,Easy,77832
1555,I am a developer by profession,"Independent contractor, freelancer, or self-employed",Japan,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",25 - 34 years,School,11,4,"Scientist;Student;Engineer, site reliability","Just me - I am a freelancer, sole proprietor, etc.",JPY	Japanese yen,NA,Monthly,Bash/Shell;C;C#;HTML/CSS;Java;JavaScript;Node.js;PHP;Python;SQL;TypeScript,NA,MariaDB;MongoDB;MySQL;SQLite,NA,Google Cloud Platform;Heroku,NA,ASP.NET;ASP.NET Core ;Django;Express;jQuery;Laravel;React.js;Vue.js,NA,.NET Framework;.NET Core / .NET 5;Qt;React Native,NA,Docker;Git;Unity 3D,NA,Eclipse;IntelliJ;NetBeans;Notepad++;Sublime Text;Visual Studio;Visual Studio Code,NA,Windows,Visit Stack Overflow;Go for a walk or other physical activity;Google it;Watch help / tutorial videos,Stack Overflow;Stack Overflow for Teams (private knowledge sharing & collaboration platform for companies),Daily or almost daily,Yes,A few times per week,Not sure,No,25-34 years old,Man;Woman,"Or, in your own words:",Prefer to self-describe:,East Asian,None of the above,I have a concentration and/or memory disorder (e.g. ADHD),Appropriate in length,Neither easy nor difficult,NA
1556,I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,England,Something else,11 - 17 years,"Other online resources (ex: videos, blogs, etc);Online Courses or Certification;Other (please specify):",10,7,"Developer, front-end;Developer, full-stack;Developer, back-end",20 to 99 employees,GBP	Pound sterling,43000,Yearly,Delphi;HTML/CSS;JavaScript;PHP;SQL;TypeScript,Go;HTML/CSS;JavaScript;Python;Rust;SQL;TypeScript,MySQL;PostgreSQL;SQLite,Cassandra;DynamoDB;Elasticsearch;PostgreSQL;Redis,DigitalOcean,AWS;Microsoft Azure,Angular.js;jQuery;Laravel;Symfony;Vue.js,Express;React.js,Cordova,React Native,Docker;Git,Docker;Git,IntelliJ;Notepad++;PHPStorm;Sublime Text;Visual Studio;Visual Studio Code;Webstorm,IntelliJ;PHPStorm;Webstorm,MacOS,Call a coworker or friend;Visit Stack Overflow;Google it;Watch help / tutorial videos;Do other work and come back later,Stack Overflow;Stack Exchange,Multiple times per day,Yes,Less than once per month or monthly,"Yes, somewhat",Yes,25-34 years old,Man,No,Straight / Heterosexual,"White or of European descent;Multiracial;Hispanic or Latino/a/x;Or, in your own words:",None of the above,None of the above,Appropriate in length,Easy,55582
