Respondent,Professional,ProgramHobby,Country,University,EmploymentStatus,FormalEducation,MajorUndergrad,HomeRemote,CompanySize,CompanyType,YearsProgram,YearsCodedJob,YearsCodedJobPast,DeveloperType,WebDeveloperType,MobileDeveloperType,NonDeveloperType,CareerSatisfaction,JobSatisfaction,ExCoderReturn,ExCoderNotForMe,ExCoderBalance,ExCoder10Years,ExCoderBelonged,ExCoderSkills,ExCoderWillNotCode,ExCoderActive,PronounceGIF,ProblemSolving,BuildingThings,LearningNewTech,BoringDetails,JobSecurity,DiversityImportant,AnnoyingUI,FriendsDevelopers,RightWrongWay,UnderstandComputers,SeriousWork,InvestTimeTools,WorkPayCare,KinshipDevelopers,ChallengeMyself,CompetePeers,ChangeWorld,JobSeekingStatus,HoursPerWeek,LastNewJob,AssessJobIndustry,AssessJobRole,AssessJobExp,AssessJobDept,AssessJobTech,AssessJobProjects,AssessJobCompensation,AssessJobOffice,AssessJobCommute,AssessJobRemote,AssessJobLeaders,AssessJobProfDevel,AssessJobDiversity,AssessJobProduct,AssessJobFinances,ImportantBenefits,ClickyKeys,JobProfile,ResumePrompted,LearnedHiring,ImportantHiringAlgorithms,ImportantHiringTechExp,ImportantHiringCommunication,ImportantHiringOpenSource,ImportantHiringPMExp,ImportantHiringCompanies,ImportantHiringTitles,ImportantHiringEducation,ImportantHiringRep,ImportantHiringGettingThingsDone,Currency,Overpaid,TabsSpaces,EducationImportant,EducationTypes,SelfTaughtTypes,TimeAfterBootcamp,CousinEducation,WorkStart,HaveWorkedLanguage,WantWorkLanguage,HaveWorkedFramework,WantWorkFramework,HaveWorkedDatabase,WantWorkDatabase,HaveWorkedPlatform,WantWorkPlatform,IDE,AuditoryEnvironment,Methodology,VersionControl,CheckInCode,ShipIt,OtherPeoplesCode,ProjectManagement,EnjoyDebugging,InTheZone,DifficultCommunication,CollaborateRemote,MetricAssess,EquipmentSatisfiedMonitors,EquipmentSatisfiedCPU,EquipmentSatisfiedRAM,EquipmentSatisfiedStorage,EquipmentSatisfiedRW,InfluenceInternet,InfluenceWorkstation,InfluenceHardware,InfluenceServers,InfluenceTechStack,InfluenceDeptTech,InfluenceVizTools,InfluenceDatabase,InfluenceCloud,InfluenceConsultants,InfluenceRecruitment,InfluenceCommunication,StackOverflowDescribes,StackOverflowSatisfaction,StackOverflowDevices,StackOverflowFoundAnswer,StackOverflowCopiedCode,StackOverflowJobListing,StackOverflowCompanyPage,StackOverflowJobSearch,StackOverflowNewQuestion,StackOverflowAnswer,StackOverflowMetaChat,StackOverflowAdsRelevant,StackOverflowAdsDistracting,StackOverflowModeration,StackOverflowCommunity,StackOverflowHelpful,StackOverflowBetter,StackOverflowWhatDo,StackOverflowMakeMoney,Gender,HighestEducationParents,Race,SurveyLong,QuestionsInteresting,QuestionsConfusing,InterestedAnswers,Salary,ExpectedSalary
5612,Professional developer,No,United States,No,Employed full-time,Bachelor's degree,Computer science or software engineering,Never,"1,000 to 4,999 employees",Non-profit/non-governmental organization or private school/university,20 or more years,9 to 10 years,NA,Web developer; Database administrator,NA,NA,NA,8,6,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Strongly agree,Strongly agree,Agree,Disagree,Agree,Disagree,Agree,Strongly disagree,Somewhat agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,"I'm not actively looking, but I am open to new opportunities",0,More than 4 years ago,Somewhat important,Very important,Somewhat important,Important,Very important,Somewhat important,Important,Somewhat important,Important,Important,Somewhat important,Important,Not very important,Not very important,Important,Health benefits; Remote options,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. dollars ($),Somewhat underpaid,Tabs,NA,NA,NA,NA,NA,6:00 AM,C#; JavaScript; SQL,F#; R; SQL; TypeScript,React; .NET Core,.NET Core,SQL Server; PostgreSQL; Oracle,SQL Server,Windows Desktop; Linux Desktop,Windows Desktop; Linux Desktop; Raspberry Pi,Visual Studio; Visual Studio Code,Keep the room absolutely quiet,Agile; Scrum,Git,Multiple times a day,Somewhat agree,Agree,Disagree,Agree,Strongly agree,Disagree,Disagree,On time/in budget; Peers' rating,Satisfied,Very satisfied,Very satisfied,Satisfied,Satisfied,Very satisfied,I am the final decision maker,No influence at all,No influence at all,Some influence,No influence at all,I am the final decision maker,I am the final decision maker,No influence at all,No influence at all,No influence at all,No influence at all,"I've visited Stack Overflow, but haven't logged in/created an account",8,Desktop; Android browser,Several times,Several times,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Male,A bachelor's degree,White or of European descent,Disagree,Somewhat agree,Disagree,Somewhat agree,98e3,NA
5613,Professional developer,"Yes, I contribute to open source projects",Germany,No,"Independent contractor, freelancer, or self-employed",Master's degree,Computer science or software engineering,All or almost all the time (I'm full-time remote),NA,NA,20 or more years,20 or more years,NA,Web developer; Mobile developer; Desktop applications developer,NA,NA,NA,8,9,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Agree,Strongly agree,Agree,Somewhat agree,Disagree,Agree,Agree,Disagree,Disagree,Strongly disagree,Agree,Agree,Strongly disagree,Agree,Agree,Disagree,Agree,I am not interested in new job opportunities,NA,More than 4 years ago,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stock options; Annual bonus; Professional development sponsorship; Remote options; Child/elder care,Yes,LinkedIn; Xing,I was just giving it a regular update,NA,Important,Somewhat important,Important,Not very important,Somewhat important,Very important,Important,Important,Not at all important,Very important,NA,NA,Spaces,Not at all important,On-the-job training; Self-taught; Open source contributions,Official documentation; Non-Stack online communities; Friends network; Built-in help,NA,Master's degree; Get a job as a QA tester; Take online courses; Buy books and work through the exercises,9:00 AM,C; C++; Java; JavaScript; Objective-C; Perl; Python; Smalltalk; SQL,C++; Objective-C; Python; Smalltalk; SQL; Swift,NA,NA,MySQL; PostgreSQL,MySQL; PostgreSQL,Windows Desktop; Mac OS,iOS; Windows Desktop; Mac OS,PyCharm; Visual Studio; Xcode,"Put on some ambient sounds (e.g. whale songs, forest sounds)",Agile; Extreme; Pair,I don't use version control,A few times a week,Strongly disagree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly disagree,Disagree,Hours worked; Benchmarked product performance; On time/in budget; Revenue performance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I have a login for Stack Overflow, but haven't created a CV or Developer Story",8,Desktop,Once or twice,Once or twice,Haven't done at all,Haven't done at all,Haven't done at all,Several times,Once or twice,Haven't done at all,Somewhat agree,Strongly disagree,Disagree,Somewhat agree,Strongly agree,Disagree,Strongly disagree,Somewhat agree,Male,A master's degree,White or of European descent,Disagree,Agree,Strongly disagree,Strongly agree,NA,NA
5614,Professional developer,"Yes, I contribute to open source projects",Bosnia-Herzegovina,No,Employed full-time,Bachelor's degree,Computer engineering or electrical/electronics engineering,All or almost all the time (I'm full-time remote),20 to 99 employees,I don't know,20 or more years,16 to 17 years,NA,Web developer,Full stack Web developer,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Agree,Strongly agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Disagree,Somewhat agree,Somewhat agree,Agree,Agree,Strongly disagree,Somewhat agree,Somewhat agree,Strongly disagree,Somewhat agree,"I'm not actively looking, but I am open to new opportunities",1,Between 1 and 2 years ago,Somewhat important,Not very important,Somewhat important,Not very important,Important,Important,Important,Not very important,Somewhat important,Important,Important,Very important,Not very important,Important,Somewhat important,Vacation/days off; Equipment; Professional development sponsorship; Expected work hours; Remote options,Yes,LinkedIn,"I completed a major project, assignment, or contract",I was contacted directly by someone at the company (e.g. internal recruiter),Important,Somewhat important,Important,Important,Not very important,Not very important,Not very important,Somewhat important,Somewhat important,Somewhat important,NA,NA,Spaces,Not very important,Online course; Self-taught,Official documentation; Trade book; Stack Overflow Q&A; Non-Stack online communities; Built-in help,NA,NA,9:00 PM,C#; JavaScript; SQL; VB.NET,F#; Go; Python,Node.js; .NET Core,Node.js; .NET Core,SQL Server; SQLite,SQL Server; SQLite,Windows Desktop; WordPress; Microsoft Azure,Raspberry Pi; Microsoft Azure,IntelliJ; Visual Studio; Visual Studio Code,Turn on some music,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not very satisfied,Satisfied,Somewhat satisfied,Satisfied,Very satisfied,Somewhat satisfied,Some influence,Some influence,Not much influence,A lot of influence,A lot of influence,No influence at all,Not much influence,Some influence,Some influence,Not much influence,Some influence,I have created a CV or Developer Story on Stack Overflow,9,Desktop,At least once each week,At least once each week,Several times,Several times,Once or twice,Several times,At least once each week,Once or twice,Agree,Disagree,Disagree,Agree,Agree,Agree,Somewhat agree,Disagree,Male,"Some college/university study, no bachelor's degree",White or of European descent,Somewhat agree,Agree,Disagree,Agree,NA,NA
5615,Professional developer,"Yes, I program as a hobby",India,No,Employed full-time,Bachelor's degree,Computer engineering or electrical/electronics engineering,Never,100 to 499 employees,"Privately-held limited company, not in startup mode",15 to 16 years,5 to 6 years,NA,Web developer; Mobile developer; Database administrator; Systems administrator; DevOps specialist,NA,NA,NA,8,8,NA,NA,NA,NA,NA,NA,NA,NA,"With a soft ""g,"" like ""jiff""",Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Disagree,Strongly disagree,Agree,Disagree,Disagree,Strongly agree,Disagree,Disagree,Agree,Agree,Disagree,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Monster; Naukri,A friend told me about a job opportunity,"A friend, family member, or former colleague told me",Very important,Somewhat important,Somewhat important,Somewhat important,Not at all important,Not at all important,Not very important,Not at all important,Important,Very important,Indian rupees (?),Greatly underpaid,Tabs,NA,NA,NA,NA,NA,9:00 AM,Java; JavaScript; Python; VBA,Go; Scala; TypeScript,AngularJS; Cordova,Spark; Firebase,Cassandra; MongoDB; Redis; MySQL,Cassandra; Redis,Android; iOS,Android; iOS,Atom; Notepad++; Vim; Android Studio; Eclipse; Xcode,Turn on some music,Agile; Lean,Git,Multiple times a day,Strongly agree,Agree,Agree,Agree,Strongly agree,Strongly disagree,Agree,Release frequency; Customer satisfaction; On time/in budget; Revenue performance,Very satisfied,Very satisfied,Very satisfied,Somewhat satisfied,Somewhat satisfied,Not very satisfied,A lot of influence,A lot of influence,A lot of influence,I am the final decision maker,I am the final decision maker,No influence at all,I am the final decision maker,I am the final decision maker,No influence at all,I am the final decision maker,I am the final decision maker,I have created a CV or Developer Story on Stack Overflow,10,Desktop; Android app,At least once each day,At least once each week,Once or twice,Haven't done at all,Haven't done at all,Haven't done at all,Several times,Haven't done at all,Disagree,Somewhat agree,Strongly disagree,Agree,Agree,Strongly agree,Strongly agree,Disagree,Male,A master's degree,South Asian,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,13948.0252532668,NA
5616,Professional developer,"Yes, I program as a hobby",Belgium,No,Employed full-time,Master's degree,Computer engineering or electrical/electronics engineering,"Less than half the time, but at least one day each week",20 to 99 employees,"Privately-held limited company, not in startup mode",18 to 19 years,15 to 16 years,NA,Developer with a statistics or mathematics background,NA,NA,NA,8,7,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Strongly agree,Agree,Strongly agree,Disagree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Disagree,Disagree,Strongly agree,Strongly agree,Strongly disagree,Agree,Strongly agree,Somewhat agree,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,LinkedIn,I was just giving it a regular update,A general-purpose job board,Important,Somewhat important,Very important,Not very important,Not very important,Not at all important,Somewhat important,Not very important,Not very important,Very important,Euros (€),NA,Spaces,NA,NA,NA,NA,NA,6:00 AM,C#; Java; SQL,C#; Java; JavaScript; Python; SQL,NA,Node.js; .NET Core,SQLite,SQLite,Windows Desktop; Linux Desktop,Windows Desktop; Linux Desktop,Emacs; Notepad++; Eclipse; Visual Studio,Keep the room absolutely quiet,Extreme,Subversion,A few times a week,Strongly agree,Somewhat agree,Somewhat agree,Disagree,Agree,Disagree,Agree,Customer satisfaction; Benchmarked product performance; On time/in budget,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Some influence,Some influence,Some influence,A lot of influence,I am the final decision maker,Some influence,A lot of influence,A lot of influence,A lot of influence,A lot of influence,Some influence,"I have a login for Stack Overflow, but haven't created a CV or Developer Story",8,Desktop; Android browser,At least once each week,Once or twice,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Disagree,Disagree,Disagree,Agree,Agree,Strongly agree,Agree,Disagree,Male,A master's degree,White or of European descent,Agree,Agree,Disagree,Strongly agree,NA,NA
5617,Student,"Yes, I program as a hobby",United States,No,"Not employed, and not looking for work",Primary/elementary school,NA,NA,NA,NA,2 to 3 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Agree,Agree,Agree,Somewhat agree,NA,Agree,Somewhat agree,Strongly disagree,Agree,Somewhat agree,Agree,Somewhat agree,NA,Agree,Agree,NA,Agree,"I'm not actively looking, but I am open to new opportunities",0,Not applicable/ never,Important,Somewhat important,Very important,Not very important,Important,Very important,Somewhat important,Not very important,Somewhat important,Not very important,Somewhat important,Somewhat important,Not very important,Important,Somewhat important,Stock options; Annual bonus; Equipment; Professional development sponsorship; Meals,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. dollars ($),NA,Tabs,NA,NA,NA,NA,NA,8:00 AM,Python,C; Go,NA,NA,NA,NA,Raspberry Pi,Linux Desktop; Raspberry Pi,Emacs,Keep the room absolutely quiet,NA,Git,A few times a month,Somewhat agree,Somewhat agree,Strongly disagree,Strongly agree,Agree,Disagree,Agree,Lines of code; Bugs found; Commit frequency; Release frequency; Customer satisfaction; On time/in budget; Revenue performance,Very satisfied,Not very satisfied,Not very satisfied,Very satisfied,Very satisfied,Very satisfied,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I have a login for Stack Overflow, but haven't created a CV or Developer Story",7,Desktop; Android browser; Android app,Several times,Once or twice,Haven't done at all,Haven't done at all,Haven't done at all,Once or twice,Once or twice,Once or twice,Somewhat agree,Disagree,Disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Disagree,Male,A master's degree,NA,Somewhat agree,Agree,Disagree,Strongly agree,NA,NA
5618,Professional developer,No,United States,No,Employed full-time,Bachelor's degree,Something else,All or almost all the time (I'm full-time remote),Fewer than 10 employees,"Privately-held limited company, not in startup mode",4 to 5 years,3 to 4 years,NA,Mobile developer,NA,Android,NA,9,10,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Strongly agree,Strongly agree,Strongly agree,Disagree,Agree,Agree,Strongly agree,Somewhat agree,Disagree,Somewhat agree,Agree,Agree,Somewhat agree,Agree,Strongly agree,Disagree,Strongly disagree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,LinkedIn,Something else,"A friend, family member, or former colleague told me",Not very important,Important,Very important,Not very important,Not very important,Not very important,Not at all important,Not at all important,Not very important,Important,NA,NA,Spaces,Not very important,Self-taught,Official documentation; Stack Overflow Q&A; Friends network; Built-in help; Other,NA,NA,6:00 AM,Java,Java,Firebase,NA,NA,NA,Android,Android,Android Studio; IntelliJ,Put on a movie or TV show,Agile; Scrum; Pair,Git,A few times a week,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Strongly agree,Disagree,Strongly disagree,Peers' rating; Self-rating,Very satisfied,Not very satisfied,Not at all satisfied,Very satisfied,Very satisfied,Somewhat satisfied,I am the final decision maker,No influence at all,No influence at all,No influence at all,I am the final decision maker,No influence at all,Not much influence,No influence at all,Not much influence,Not much influence,Some influence,"I have a login for Stack Overflow, but haven't created a CV or Developer Story",9,Desktop; Android browser,At least once each week,Once or twice,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Somewhat agree,Disagree,Strongly disagree,Disagree,Agree,Strongly agree,Strongly agree,Disagree,Female,A bachelor's degree,White or of European descent,Disagree,Agree,Disagree,Somewhat agree,NA,NA
5619,Student,"Yes, I program as a hobby",Russian Federation,I prefer not to say,"Not employed, but looking for work",Bachelor's degree,Computer science or software engineering,NA,NA,NA,5 to 6 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Russian rubles (?),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5620,Professional developer,"Yes, both",United States,No,Employed full-time,Some college/university study without earning a bachelor's degree,Computer science or software engineering,A few days each month,100 to 499 employees,"Privately-held limited company, not in startup mode",15 to 16 years,7 to 8 years,NA,Web developer; Mobile developer; Desktop applications developer,NA,NA,NA,9,7,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Strongly agree,Strongly agree,Strongly agree,Agree,Somewhat agree,Agree,Strongly agree,Disagree,Agree,Disagree,Strongly agree,Strongly agree,Disagree,Agree,Strongly agree,Somewhat agree,Strongly agree,"I'm not actively looking, but I am open to new opportunities",0,More than 4 years ago,Somewhat important,Not very important,Very important,Somewhat important,Important,Very important,Very important,Important,Very important,Important,Important,Somewhat important,Important,Not very important,Important,Vacation/days off; Equipment; Long-term leave; Expected work hours; Remote options,Yes,LinkedIn,A recruiter contacted me,Some other way,Important,Important,Very important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not very important,Somewhat important,Important,U.S. dollars ($),Somewhat underpaid,Both,NA,NA,NA,NA,NA,10:00 AM,Java; JavaScript; PHP; Python; SQL; Swift,Assembly; C++; Go,AngularJS; Node.js; React,React,MongoDB; Redis; MySQL; SQLite,NA,Android; iOS; Windows Desktop,Arduino; Amazon Web Services (AWS),Sublime Text; Android Studio; IntelliJ; PHPStorm; PyCharm; Visual Studio Code; Xcode,Turn on some music,Agile; Extreme; Pair,Git,Multiple times a day,Somewhat agree,Somewhat agree,Somewhat agree,Disagree,Strongly agree,Somewhat agree,Disagree,Customer satisfaction; On time/in budget; Manager's rating; Peers' rating; Self-rating,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I have a login for Stack Overflow, but haven't created a CV or Developer Story",9,Desktop; iOS browser; iOS app; Android browser; Android app,At least once each day,Once or twice,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Disagree,Disagree,Disagree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Male,A master's degree,White or of European descent,Agree,Somewhat agree,Somewhat agree,Agree,73e3,NA
5621,Professional non-developer who sometimes writes code,No,United States,"Yes, full-time",Employed full-time,Master's degree,Computer engineering or electrical/electronics engineering,A few days each month,20 to 99 employees,"Privately-held limited company, not in startup mode",4 to 5 years,1 to 2 years,NA,NA,NA,NA,Other,7,6,NA,NA,NA,NA,NA,NA,NA,NA,"Enunciating each letter: ""gee eye eff""",Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,I am actively looking for a job,32,Less than a year ago,Somewhat important,Important,Important,Important,Important,Somewhat important,Important,Important,Important,Important,Important,Important,Somewhat important,Somewhat important,Important,Annual bonus; Vacation/days off; Health benefits; Education sponsorship; Child/elder care,No,Indeed,NA,A general-purpose job board,Important,Important,Important,Important,Important,Important,Important,Important,Important,Somewhat important,NA,NA,Tabs,NA,NA,NA,NA,NA,9:00 AM,C#; JavaScript; Smalltalk,NA,NA,NA,SQL Server,NA,NA,NA,Notepad++; Visual Studio,Keep the room absolutely quiet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,I am the final decision maker,Some influence,A lot of influence,A lot of influence,I am the final decision maker,Not much influence,I am the final decision maker,Not much influence,A lot of influence,Not much influence,Some influence,I have created a CV or Developer Story on Stack Overflow,8,Desktop,Several times,Once or twice,Once or twice,Haven't done at all,Once or twice,Several times,At least once each week,Once or twice,Somewhat agree,Somewhat agree,Disagree,Agree,Strongly agree,Agree,Disagree,Strongly disagree,Male,A master's degree,East Asian,Somewhat agree,Somewhat agree,Disagree,Agree,NA,NA
5622,Professional developer,"Yes, I program as a hobby",Poland,No,Employed part-time,Secondary school,NA,Never,"5,000 to 9,999 employees","Privately-held limited company, not in startup mode",3 to 4 years,1 to 2 years,NA,Web developer,Full stack Web developer,NA,NA,4,7,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I am not interested in new job opportunities,NA,Between 1 and 2 years ago,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Annual bonus; Equipment; Private office; Remote options,No,Pracuj,I was just giving it a regular update,A career fair or on-campus recruiting event,Important,Important,Very important,Not very important,Important,Important,Not very important,Important,Not very important,Important,Polish zloty (zl),Somewhat underpaid,Tabs,NA,NA,NA,NA,NA,9:00 AM,C#; JavaScript; SQL; TypeScript,C#; TypeScript,AngularJS; Node.js; .NET Core,AngularJS,Redis; SQL Server,Redis,NA,NA,Notepad++; Sublime Text; Visual Studio; Visual Studio Code,Turn on some music,Agile; Scrum,Subversion,Once a day,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Benchmarked product performance; Revenue performance,Very satisfied,Satisfied,Satisfied,Satisfied,Not very satisfied,Not very satisfied,No influence at all,Some influence,Some influence,No influence at all,No influence at all,Not much influence,Not much influence,No influence at all,No influence at all,Not much influence,No influence at all,I have created a CV or Developer Story on Stack Overflow,8,Desktop; Android browser; Android app,At least once each week,Haven't done at all,Once or twice,Haven't done at all,Once or twice,Haven't done at all,Once or twice,Haven't done at all,Somewhat agree,Somewhat agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Male,High school,White or of European descent,Agree,Agree,Disagree,Strongly agree,14814.8148148148,NA
5623,Professional developer,"Yes, I program as a hobby",United States,No,Employed full-time,Master's degree,Mathematics or statistics,Never,100 to 499 employees,"Privately-held limited company, not in startup mode",1 to 2 years,Less than a year,NA,Developer with a statistics or mathematics background,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Agree,Strongly disagree,Somewhat agree,Strongly agree,Disagree,Somewhat agree,I am actively looking for a job,10,Less than a year ago,Very important,Very important,Very important,Very important,Very important,Important,Important,Important,Very important,Not very important,Important,Very important,Important,Important,Somewhat important,Vacation/days off; Health benefits; Professional development sponsorship; Education sponsorship; Expected work hours,Yes,LinkedIn,I saw an employer's advertisement,An external recruiter or headhunter,Very important,Not very important,Important,Not very important,Not very important,Important,Important,Very important,Not at all important,Very important,U.S. dollars ($),Somewhat underpaid,Both,Very important,Online course; On-the-job training; Self-taught; Coding competition,Official documentation; Textbook; Stack Overflow Q&A; Built-in help,NA,Contribute to open source; Part-time/evening courses; Participate in online coding competitions; Buy books and work through the exercises,9:00 AM,Perl; Python,C; C++,NA,NA,MySQL,NA,Windows Desktop; Linux Desktop,Linux Desktop,Vim; IPython / Jupyter,Keep the room absolutely quiet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I've visited Stack Overflow, but haven't logged in/created an account",10,Desktop; Android browser,At least once each week,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Somewhat agree,Strongly disagree,Disagree,Disagree,Strongly agree,Strongly agree,Agree,Strongly disagree,Male,A professional degree,White or of European descent,Disagree,Somewhat agree,Strongly disagree,Agree,56e3,NA
5624,Professional developer,"Yes, both",United States,No,Employed full-time,Some college/university study without earning a bachelor's degree,A social science,A few days each month,Fewer than 10 employees,"Privately-held limited company, not in startup mode",3 to 4 years,2 to 3 years,NA,Web developer,Back-end Web developer,NA,NA,8,6,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I'm not actively looking, but I am open to new opportunities",NA,Between 2 and 4 years ago,Somewhat important,Not very important,Important,Somewhat important,Not very important,Important,Somewhat important,Very important,Not at all important,Very important,Somewhat important,Very important,Very important,Somewhat important,Somewhat important,Health benefits; Equipment; Professional development sponsorship; Long-term leave; Remote options,No,Glassdoor; Hired.com; Indeed; LinkedIn,I was just giving it a regular update,Some other way,Important,Not very important,Very important,Important,Not very important,Not at all important,Not very important,Not at all important,Important,Very important,NA,NA,Spaces,Not at all important,Online course; On-the-job training; Self-taught; Open source contributions,Official documentation; Trade book; Textbook; Stack Overflow Q&A; Non-Stack online communities; Company internal community,NA,NA,10:00 AM,CoffeeScript; JavaScript; Ruby,CoffeeScript; Elixir; Erlang; JavaScript; Ruby,NA,NA,Redis; PostgreSQL,Redis; PostgreSQL,Mac OS,Linux Desktop; Raspberry Pi,Vim,Turn on some music,Agile; Pair,Git,Multiple times a day,Agree,Disagree,Disagree,Agree,Strongly agree,Disagree,Somewhat agree,Customer satisfaction; Benchmarked product performance; On time/in budget; Peers' rating,Somewhat satisfied,Satisfied,Somewhat satisfied,Not very satisfied,Satisfied,Satisfied,I am the final decision maker,No influence at all,Not much influence,Not much influence,No influence at all,No influence at all,Some influence,Not much influence,No influence at all,No influence at all,Some influence,"I have a login for Stack Overflow, but haven't created a CV or Developer Story",8,Desktop,Several times,Haven't done at all,Once or twice,Once or twice,Once or twice,Haven't done at all,Once or twice,Haven't done at all,Somewhat agree,Strongly disagree,Disagree,Somewhat agree,Strongly agree,Strongly agree,Disagree,Disagree,Female,A master's degree,White or of European descent,Disagree,Agree,Strongly disagree,Strongly agree,NA,NA
