,collector,country,un_subregion,so_region,age_range,age_midpoint,gender,self_identification,occupation,occupation_group,experience_range,experience_midpoint,salary_range,salary_midpoint,big_mac_index,tech_do,tech_want,aliens,programming_ability,employment_status,industry,company_size_range,team_size_range,women_on_team,remote,job_satisfaction,job_discovery,dev_environment,commit_frequency,hobby,dogs_vs_cats,desktop_os,unit_testing,rep_range,visit_frequency,why_learn_new_tech,education,open_to_new_job,new_job_value,job_search_annoyance,interview_likelihood,how_to_improve_interview_process,star_wars_vs_star_trek,agree_tech,agree_notice,agree_problemsolving,agree_diversity,agree_adblocker,agree_alcohol,agree_loveboss,agree_nightcode,agree_legacy,agree_mars,important_variety,important_control,important_sameend,important_newtech,important_buildnew,important_buildexisting,important_promotion,important_companymission,important_wfh,important_ownoffice,developer_challenges,why_stack_overflow
34856,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,25-29,27.0,Male,Developer,Designer,Designer,1 - 2 years,1.5,"Less than $10,000",5000.0,1.53,C#; SQL,C++; Ruby; Rust; Scala,Yes,5.0,Employed full-time,Gaming,10-19 employees,15-20 people,1,I rarely work remotely,I'm neither satisfied nor dissatisfied,A friend referred me,Notepad++; Visual Studio,Multiple times a day,10-20 hours per week,Cats,Windows 7,I don't know,1,Once a week,I'm curious,I'm self-taught,"I'm not actively looking, but I am open to new opportunities",Salary; Industry; Tech stack; Company financials; Office location; Company culture; Remote working option; Flexible work hours; Building something that's innovative,Searching for a job that seems interesting,0%,Show me more live code; Be more flexible about interview scheduling; Fewer brainteasers,Star Trek,Agree somewhat,Neutral,Disagree somewhat,Neutral,Agree completely,Disagree somewhat,Neutral,Agree somewhat,Neutral,Disagree completely,This is somewhat important,This is very important,This is somewhat important,This is very important,This is very important,I don't care about this,This is very important,This is somewhat important,This is very important,This is very important,Poor team dynamics; Inefficient development processes; Interacting with stupid people,Because I can't do my job without it; To receive help on my personal projects; Beacause I love to learn
34858,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,20-24,22.0,Male,Programmer,,,,,,,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34859,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,25-29,27.0,Male,Developer; Engineer; Sr. Developer; Expert,Back-end web developer,Back-end web developer,6 - 10 years,8.0,Rather not say,,1.53,"CoffeeScript; Clojure; Cloud (AWS, GAE, Azure, etc.); JavaScript; MongoDB; Node.js; ReactJS; Redis","Clojure; Cloud (AWS, GAE, Azure, etc.); MongoDB; Node.js; ReactJS; Redis",No,10.0,Employed full-time,Internet,10-19 employees,5-9 people,1,Part-time remote,I'm somewhat satisfied with my job,A friend referred me,Sublime,Multiple times a day,5-10 hours per week,Cats,Ubuntu,Yes,"10,001+",Multiple times a day,To keep my skills up to date,On-the-job training; Some college coursework in Computer Science (or related field); Masters Degree in Computer Science (or related field); PhD in Computer Science (or related field),"I'm not actively looking, but I am open to new opportunities",Tech stack; Company culture; Flexible work hours,Writing my CV and keeping it updated,80%,Introduce me to the team,Star Wars,Agree completely,Neutral,Agree completely,Neutral,Agree completely,Disagree completely,Agree somewhat,Agree completely,Agree somewhat,Disagree somewhat,This is somewhat important,This is very important,I don't care about this,This is very important,This is somewhat important,This is somewhat important,This is somewhat important,This is somewhat important,This is somewhat important,I don't care about this,Outdated technologies; Unspecific requirements,To give help to others; To demonstrate that I'm good at what I do; Beacause I love to learn
34863,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,20-24,22.0,Male,Developer; Programmer; Full-stack Developer,Desktop developer,Desktop developer,6 - 10 years,8.0,"$10,000 - $20,000",15000.0,1.53,Android; C++; iOS; JavaScript; MongoDB; Node.js; SQL,Swift,Yes,7.0,Employed full-time,Education,"1,000-4,999 employees",1-4 people,,I rarely work remotely,I love my job,Contacted by company (in-house recruiter),Sublime; Vim; IntelliJ; Visual Studio; Xcode,Multiple times a day,5-10 hours per week,Cats,Mac OS X,I don't know,I don't have an account,Once a day,To keep my skills up to date,I'm self-taught,"I'm not actively looking, but I am open to new opportunities",Salary; Ability to make or influence important decisions; Company financials; Work/life balance; Opportunity for advancement; Office location; Building something that's significant; Building something that's innovative,Interesting companies rarely respond to me,50%,Introduce me to the team; interview_coffee; Prepare me for who I will be speaking with,Star Wars; Star Trek,Agree completely,Agree somewhat,Agree completely,Neutral,Agree completely,Disagree completely,Agree completely,Neutral,Disagree completely,Agree somewhat,I don't care about this,This is very important,I don't care about this,This is very important,This is very important,This is somewhat important,This is somewhat important,This is very important,I don't care about this,I don't care about this,Changing requirements; Limited resources; Trying to be nice,To get help for my job; Beacause I love to learn
34864,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,20-24,22.0,Male,Developer; Programmer,,,,,,,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34869,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,35-39,37.0,Male,Developer; Programmer,Full-stack web developer,Full-stack web developer,1 - 2 years,1.5,"Less than $10,000",5000.0,1.53,Arduino / Raspberry Pi; C#; SQL; SQL Server,Java,No,7.0,I'm a student,,,,,,,,Notepad++; Visual Studio,Multiple times a day,1-2 hours per week,Dogs,Windows 10,No,I don't have an account,Multiple times a day,I learn new technology when my job requires it,On-the-job training,"I'm not actively looking, but I am open to new opportunities",Salary; Ability to make or influence important decisions; Health insurance; Work/life balance; Company culture; Company reputation; Remote working option; Flexible work hours,Finding an open job that I'm qualified for,90%,Show me more live code; Introduce me to the boss; interview_coffee,Star Wars,Neutral,,,,,,,,,,,,,,,,,,,,Poor team dynamics; Inefficient development processes; Poor documentation,To get help for my job; Because I can't do my job without it
34872,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,25-29,27.0,Female,Developer; Engineer; Programmer,,,,,,,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34874,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,25-29,27.0,Female,Developer,Full-stack web developer,Full-stack web developer,2 - 5 years,3.5,"$10,000 - $20,000",15000.0,1.53,C#; JavaScript,Java,Other (please specify),5.0,Employed full-time,Software Products,20-99 employees,5-9 people,2,I rarely work remotely,I love my job,Career fair,Notepad++; Visual Studio,Multiple times a day,1-2 hours per week,Dogs,Windows 8,Other (please specify),I don't have an account,Once a day,To keep my skills up to date,I'm self-taught; On-the-job training; B.S. in Computer Science (or related field),,,,,,,,,,,,,,,,,,,,,,,,,,,,
34875,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,25-29,27.0,Male,Developer; Programmer; Full-stack Developer,Desktop developer,Desktop developer,2 - 5 years,3.5,"$10,000 - $20,000",15000.0,1.53,"AngularJS; C#; Cloud (AWS, GAE, Azure, etc.); F#; JavaScript; Python; SQL","AngularJS; C#; Cloud (AWS, GAE, Azure, etc.); JavaScript; MongoDB; Node.js; Python; ReactJS; Ruby",Yes,5.0,Employed full-time,Aerospace,500-999 employees,1-4 people,0,Never,I'm somewhat dissatisfied with my job,A friend referred me,PyCharm; Visual Studio; Xamarin,"I don't ""check-in or commit code"", but I do put code into production somewhat frequently",10-20 hours per week,Dogs,Windows 7,Yes,I don't have an account,Multiple times a day,I'm curious,"I'm self-taught; Part-time program (e.g. night school); Online class (e.g. Coursera, Codecademy, Khan Academy, etc.)","I'm not actively looking, but I am open to new opportunities",Tech stack; Opportunity for advancement; Quality of colleagues; Company culture; Building something that's significant; Remote working option; Building something that's innovative,Writing my CV and keeping it updated,60%,Show me more live code; Be more flexible about interview scheduling; Show me the space in which I will work,Star Wars,Agree somewhat,Agree completely,Agree completely,Agree completely,Neutral,Disagree completely,Neutral,Agree somewhat,Agree completely,Disagree somewhat,This is somewhat important,This is very important,I don't care about this,This is very important,This is very important,This is somewhat important,This is somewhat important,This is very important,This is somewhat important,I don't care about this,Inefficient development processes; Poor documentation; Outdated technologies,To get help for my job; To receive help on my personal projects; Beacause I love to learn
34876,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,25-29,27.0,Male,Developer; Engineer; Programmer; Rockstar; Full-stack Developer,,,,,,,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34883,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,20-24,22.0,Male,Developer; Engineer; Programmer; Rockstar; Full-stack Developer,Full-stack web developer,Full-stack web developer,1 - 2 years,1.5,"$10,000 - $20,000",15000.0,1.53,AngularJS; CoffeeScript; JavaScript; Ruby; Scala,AngularJS; C; C++; Haskell; JavaScript; Node.js; Ruby; Scala,No,8.0,Employed full-time,Web Services,20-99 employees,1-4 people,1,Part-time remote,I love my job,Contacted by company (in-house recruiter),Vim,Multiple times a day,10-20 hours per week,Cats,Mac OS X,Yes,2 - 100,Multiple times a day,To keep my skills up to date,"I'm self-taught; On-the-job training; Online class (e.g. Coursera, Codecademy, Khan Academy, etc.); Some college coursework in Computer Science (or related field)",I am not interested in new job opportunities,Salary; Tech stack; Company reputation,Writing my CV and keeping it updated,50%,Introduce me to the team; interview_coffee; Show me the space in which I will work,Star Wars,Agree completely,Agree somewhat,Agree completely,Agree somewhat,Agree completely,Disagree somewhat,Agree somewhat,Agree somewhat,Disagree somewhat,Neutral,This is somewhat important,This is somewhat important,This is somewhat important,This is very important,This is very important,This is somewhat important,This is somewhat important,This is somewhat important,This is somewhat important,This is very important,,
34886,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,25-29,27.0,Male,Engineer,Quality Assurance,Quality Assurance,2 - 5 years,3.5,"$10,000 - $20,000",15000.0,1.53,C#; Python,C++; C#; Python; R,No,3.0,Freelance / Contractor,Telecommunications,"1,000-4,999 employees",1-4 people,1,I rarely work remotely,I love my job,A friend referred me,Sublime; PyCharm; Visual Studio,Once a day,1-2 hours per week,Dogs,Windows 7,I don't know,1,Multiple times a day,I learn new technology when my job requires it,I'm self-taught,"I'm not actively looking, but I am open to new opportunities",Salary; Office location; Company culture,Writing my CV and keeping it updated,30%,Show me more live code; Be more flexible about interview scheduling; Show me the space in which I will work,Star Wars,Agree somewhat,Neutral,Agree completely,,Disagree completely,Disagree completely,Agree completely,Disagree somewhat,Disagree somewhat,Disagree somewhat,This is somewhat important,I don't care about this,I don't care about this,This is somewhat important,This is somewhat important,,This is somewhat important,This is somewhat important,This is very important,I don't care about this,Changing requirements,To get help for my job; To give help to others; Because I can't do my job without it
34891,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,< 20,16.0,Male,Developer; Programmer,Student,Student,1 - 2 years,1.5,"Less than $10,000",5000.0,1.53,Android; Java; SQL,Java; MongoDB; Spark,Yes,4.0,Freelance / Contractor,I'm a student,I am not part of a company,I am not on a team,"I am not on a ""team""",I rarely work remotely,I love my job,Stack Overflow,Notepad++; Android Studio; IntelliJ,A couple times a week,2-5 hours per week,Dogs,Windows 10,Yes,I don't have an account,Multiple times a day,I want to be a better developer,"I'm self-taught; On-the-job training; Full-time, intensive program (e.g. ""boot-camp""); Online class (e.g. Coursera, Codecademy, Khan Academy, etc.); B.A. in Computer Science (or related field)",I am actively looking for a new job,Work/life balance; Office location; Company culture,Writing cover letters,30%,Show me more live code; Introduce me to the boss; Show me the space in which I will work; Prepare me for who I will be speaking with,Star Wars,Agree somewhat,Agree somewhat,Agree completely,Neutral,Agree somewhat,Disagree somewhat,Agree somewhat,Agree somewhat,Neutral,Disagree completely,This is very important,This is somewhat important,I don't care about this,This is very important,This is very important,This is somewhat important,This is somewhat important,This is somewhat important,I don't care about this,I don't care about this,,
34893,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,20-24,22.0,Male,Developer; Programmer,Quality Assurance,Quality Assurance,2 - 5 years,3.5,"Less than $10,000",5000.0,1.53,C#; SQL; SQL Server,Go,No,4.0,Employed part-time,Finance / Banking,"1,000-4,999 employees",5-9 people,1,Never,I'm somewhat dissatisfied with my job,Other,Visual Studio,A couple times a week,5-10 hours per week,Cats,Windows 10,No,1,Multiple times a day,I want to be a better developer,I'm self-taught,"I'm not actively looking, but I am open to new opportunities",Ability to make or influence important decisions; Company culture; Company reputation; Building something that's significant; Flexible work hours; Building something that's innovative,Writing my CV and keeping it updated,0%,Show me the space in which I will work; Fewer brainteasers; Prepare me for who I will be speaking with,Star Wars,Neutral,Agree completely,Agree completely,Neutral,Agree completely,Disagree completely,Neutral,Neutral,Agree completely,Agree completely,This is somewhat important,This is somewhat important,I don't care about this,This is very important,This is very important,This is somewhat important,This is somewhat important,This is very important,I don't care about this,This is somewhat important,Fragile code base; Corporate policies; Outdated technologies,To get help for my job; To receive help on my personal projects; Beacause I love to learn
34901,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,20-24,22.0,Male,Developer; Engineer; Rockstar,Student,Student,2 - 5 years,3.5,"$10,000 - $20,000",15000.0,1.53,C; C++; C#; Matlab; Node.js; ReactJS; SQL; Windows Phone,Node.js; ReactJS,No,3.0,Employed full-time,Finance / Banking,"10,000+ employees",15-20 people,2,Full-time remote,I love my job,Contacted by external recruiter,Visual Studio; Visual Studio Code,A couple times a week,5-10 hours per week,Cats,Windows 8,I don't know,1,Once a week,I want to be a better developer,I'm self-taught; Some college coursework in Computer Science (or related field),"I'm not actively looking, but I am open to new opportunities",Salary; Ability to make or influence important decisions; Company culture; Remote working option; Flexible work hours; Building something that's innovative,Interesting companies rarely respond to me,10%,Fewer brainteasers,,Agree somewhat,Agree somewhat,Agree somewhat,Disagree somewhat,Disagree completely,Disagree completely,Agree somewhat,Disagree somewhat,Disagree completely,Agree completely,This is somewhat important,This is somewhat important,This is very important,This is very important,This is very important,This is somewhat important,This is very important,This is somewhat important,This is somewhat important,I don't care about this,Poor team dynamics; Outdated technologies; Interacting with non-technical people; Interacting with stupid people,To receive help on my personal projects
34904,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,25-29,27.0,Male,Sr. Developer; Full-stack Developer,Full-stack web developer,Full-stack web developer,2 - 5 years,3.5,"$10,000 - $20,000",15000.0,1.53,AngularJS; C++; C#; CoffeeScript; Java; JavaScript; SQL Server,C#; JavaScript; SQL Server,No,7.0,Employed full-time,Finance / Banking,20-99 employees,5-9 people,3,I rarely work remotely,I'm somewhat satisfied with my job,Contacted by external recruiter,Notepad++; Visual Studio; Visual Studio Code,Once a day,2-5 hours per week,Dogs,Windows 7,No,I don't have an account,Once a day,I want to be a better developer,"I'm self-taught; Online class (e.g. Coursera, Codecademy, Khan Academy, etc.); Masters Degree in Computer Science (or related field)","I'm not actively looking, but I am open to new opportunities",Salary; Tech stack; Company reputation,The interview process,90%,Show me the space in which I will work; Prepare me for who I will be speaking with,Star Wars,Agree somewhat,Agree somewhat,Agree somewhat,Agree somewhat,Disagree completely,Disagree completely,Neutral,Neutral,Agree completely,Agree completely,This is somewhat important,This is somewhat important,This is somewhat important,This is somewhat important,This is somewhat important,This is somewhat important,This is somewhat important,This is somewhat important,This is somewhat important,This is somewhat important,Poor team dynamics,To get help for my job
34907,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,20-24,22.0,Male,Developer,Student,Student,2 - 5 years,3.5,"Less than $10,000",5000.0,1.53,Android; Arduino / Raspberry Pi; C#; Python; SQL,Android; Arduino / Raspberry Pi; Python; R,Yes,5.0,I'm a student,,,,,,,,Notepad++; Visual Studio,Multiple times a day,5-10 hours per week,Cats,Windows 10,Yes,I don't have an account,Very rarely,To build a specific product I have in mind,I'm self-taught,"I'm not actively looking, but I am open to new opportunities",Opportunity for advancement; Building something that's significant; Building something that's innovative,The interview process,10%,Show me more live code; Introduce me to the team; Show me the space in which I will work,Star Wars,Agree completely,Agree somewhat,Agree somewhat,Agree somewhat,Agree somewhat,Neutral,Neutral,Agree somewhat,Neutral,Disagree completely,This is somewhat important,This is somewhat important,I don't care about this,This is very important,This is very important,This is somewhat important,This is somewhat important,This is very important,This is somewhat important,This is somewhat important,Poor team dynamics; Unrealistic expectations; Limited resources,To get help for my job
34914,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,25-29,27.0,Male,Developer; Programmer; Sr. Developer; Full-stack Developer; Full Stack Overflow Developer,Full-stack web developer,Full-stack web developer,2 - 5 years,3.5,Rather not say,,1.53,C#; SQL; SQL Server,AngularJS; C#; SQL Server,Yes,7.0,Employed full-time,Web Services,5-9 employees,1-4 people,1,Full-time remote,I love my job,Contacted by company (in-house recruiter),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34918,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,20-24,22.0,Male,Developer; Programmer; Hacker,Desktop developer,Desktop developer,2 - 5 years,3.5,,,1.53,C++,Android; C++,Yes,7.0,Self-employed,Not Currently Employed,,,,Never,,,Notepad++; Visual Studio,Multiple times a day,5-10 hours per week,Cats,Ubuntu,I don't know,I'm not sure,Once a day,To build a specific product I have in mind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34922,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,25-29,27.0,Male,Engineer,Back-end web developer,Back-end web developer,2 - 5 years,3.5,"$30,000 - $40,000",35000.0,1.53,PHP; Python; SQL,Android; Go; Hadoop; R; Spark,No,6.0,Employed full-time,Internet,100-499 employees,5-9 people,0,I rarely work remotely,I love my job,A friend referred me,Sublime; PhpStorm; PyCharm,Multiple times a day,2-5 hours per week,Cats,Mac OS X,No,I don't have an account,Multiple times a day,I want to be a better developer,I'm self-taught,I am not interested in new job opportunities,Salary; Tech stack; Building something that's significant,Taking time off work to interview,50%,Show me more live code; Introduce me to the boss; Introduce me to the team,Star Wars,,,,,,,,,,,,,,,,,,,,,,
34929,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,20-24,22.0,Male,Developer,Back-end web developer,Back-end web developer,1 - 2 years,1.5,Unemployed,,1.53,C++; Java; Python; SQL,Python,No,4.0,Prefer not to disclose,Not Currently Employed,I am not part of a company,I am not on a team,"I am not on a ""team""",I rarely work remotely,I'm somewhat dissatisfied with my job,I don't have a job,Notepad++; IntelliJ; PyCharm,A couple times a week,10-20 hours per week,Other (please specify),Windows 10,Yes,101 - 500,Once a week,I want to be a better developer,"I'm self-taught; On-the-job training; Online class (e.g. Coursera, Codecademy, Khan Academy, etc.)","I'm not actively looking, but I am open to new opportunities",Industry; Opportunity for advancement; Company reputation,Interesting companies rarely respond to me,50%,Prepare me for who I will be speaking with,,Agree somewhat,Neutral,Agree somewhat,Agree somewhat,Agree completely,Disagree completely,Neutral,Agree somewhat,Neutral,Disagree completely,This is somewhat important,This is somewhat important,This is very important,This is very important,This is very important,This is somewhat important,This is very important,This is somewhat important,This is somewhat important,This is somewhat important,Poor team dynamics; Non-technical management,To receive help on my personal projects
34932,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,25-29,27.0,Male,Developer; Engineer; Programmer,,,,,,,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34933,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,25-29,27.0,Male,Sr. Developer,Back-end web developer,Back-end web developer,2 - 5 years,3.5,"$10,000 - $20,000",15000.0,1.53,"AngularJS; C#; Cloud (AWS, GAE, Azure, etc.); SQL; SQL Server","AngularJS; C#; Cloud (AWS, GAE, Azure, etc.); F#; JavaScript; SQL; SQL Server; Windows Phone",Yes,8.0,Employed full-time,Finance / Banking,20-99 employees,1-4 people,1,I rarely work remotely,I love my job,A friend referred me,Sublime; Visual Studio,Once a day,1-2 hours per week,Other (please specify),Windows 8,Yes,1,Once a day,I want to be a better developer,B.A. in Computer Science (or related field),"I'm not actively looking, but I am open to new opportunities",Salary; Tech stack; Opportunity for advancement,Writing cover letters,10%,Introduce me to the boss; Show me the space in which I will work,Star Wars; Star Trek,Agree completely,Agree somewhat,Agree completely,Agree completely,Disagree somewhat,Disagree somewhat,Agree somewhat,Agree somewhat,Neutral,Agree somewhat,This is very important,This is somewhat important,This is very important,This is very important,This is very important,This is very important,I don't care about this,This is somewhat important,I don't care about this,I don't care about this,Inefficient development processes; Unspecific requirements; Limited resources,To get help for my job
34935,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,20-24,22.0,Male,Developer; Engineer; Programmer,Mobile developer,"Mobile Dev (Android, iOS, WP & Multi-Platform)",1 - 2 years,1.5,"Less than $10,000",5000.0,1.53,Android; C++; iOS; Java; Objective-C; Swift,Android; Java; SQL,Yes,4.0,Employed full-time,Software Products,20-99 employees,1-4 people,0,I rarely work remotely,I love my job,A friend referred me,Android Studio; Xcode,A couple times a week,2-5 hours per week,Cats,Mac OS X,I don't know,1,Multiple times a day,I want to be a better developer,"On-the-job training; Online class (e.g. Coursera, Codecademy, Khan Academy, etc.); B.S. in Computer Science (or related field)",I am not interested in new job opportunities,Salary; Opportunity for advancement; Building something that's significant,The interview process,50%,Show me more live code; interview_coffee,Star Wars,Agree somewhat,Disagree somewhat,Agree completely,Agree somewhat,Agree completely,Disagree completely,Agree somewhat,Disagree somewhat,Disagree somewhat,Agree somewhat,This is somewhat important,This is very important,I don't care about this,This is very important,This is very important,This is somewhat important,This is somewhat important,This is very important,This is very important,I don't care about this,Poor team dynamics; Unrealistic expectations; Non-technical management,To get help for my job; To give help to others; To receive help on my personal projects; Beacause I love to learn
34937,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,20-24,22.0,Male,Developer; Engineer; Programmer; Rockstar,,,,,,,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34942,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,20-24,22.0,Male,Developer,,,,,,,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34943,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,< 20,16.0,Male,,Student,Student,Less than 1 year,0.5,"Less than $10,000",5000.0,1.53,Java; SQL,Java; SQL,No,4.0,I'm a student,,,,,,,,Sublime; Android Studio; IntelliJ,A couple times a week,20+ hours per week,Dogs,Ubuntu,Yes,1,Multiple times a day,I want to be a better developer,B.S. in Computer Science (or related field),"I'm not actively looking, but I am open to new opportunities",Salary; Tech stack; Opportunity for advancement; Building something that's significant; Building something that's innovative,Searching for a job that seems interesting,30%,Fewer brainteasers,Star Wars,Neutral,Agree completely,Agree completely,Agree somewhat,Agree completely,Neutral,Neutral,Agree somewhat,Disagree somewhat,Disagree completely,This is somewhat important,This is somewhat important,I don't care about this,This is somewhat important,This is somewhat important,This is somewhat important,I don't care about this,I don't care about this,I don't care about this,I don't care about this,,To get help for my job; To receive help on my personal projects
34950,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,20-24,22.0,Male,Developer; Programmer; Full-stack Developer,Full-stack web developer,Full-stack web developer,2 - 5 years,3.5,"Less than $10,000",5000.0,1.53,CoffeeScript; Java; JavaScript; MongoDB; Node.js; PHP; Python; ReactJS; SQL,AngularJS; JavaScript; MongoDB; Node.js; ReactJS,No,7.0,Employed full-time,Web Services,1-4 employees,1-4 people,0,Full-time remote,I love my job,"Other job website e.g. Indeed, Monster, Dice, Xing, etc.",Sublime,Multiple times a day,10-20 hours per week,Cats,Ubuntu,Yes,I'm not sure,Once a week,To build a specific product I have in mind,"I'm self-taught; On-the-job training; Full-time, intensive program (e.g. ""boot-camp""); B.A. in Computer Science (or related field)",I am actively looking for a new job,Salary; Tech stack; Opportunity for advancement; Quality of colleagues,Writing cover letters,90%,Show me more live code; Show me the space in which I will work,,Neutral,Agree completely,Agree completely,Disagree completely,Agree somewhat,Disagree completely,Agree somewhat,Disagree somewhat,Agree somewhat,Agree completely,I don't care about this,This is somewhat important,This is somewhat important,This is very important,This is very important,This is very important,I don't care about this,This is somewhat important,I don't care about this,This is somewhat important,Poor team dynamics; Inefficient development processes; Unrealistic expectations; Poor documentation; Interacting with stupid people; Changing requirements; Unspecific requirements,To get help for my job; To give help to others; To communicate with others like me; Beacause I love to learn
34956,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,20-24,22.0,Female,Developer,Back-end web developer,Back-end web developer,1 - 2 years,1.5,"Less than $10,000",5000.0,1.53,PHP; SQL,AngularJS; MongoDB; Node.js,Yes,7.0,Employed full-time,Web Services,I am not sure,I am not on a team,I'm not sure,Never,I love my job,"Other job website e.g. Indeed, Monster, Dice, Xing, etc.",PhpStorm,Multiple times a day,None,Dogs,Windows 10,No,"501 - 1,000",Once a day,I want to be a better developer,B.A. in Computer Science (or related field),I am not interested in new job opportunities,Salary; Company reputation,Writing cover letters,10%,,,,,,,,,,,,,,,,,,,,,,,,
34959,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,25-29,27.0,Male,Programmer,,,,,,,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34961,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,20-24,22.0,Male,Developer; Engineer; Programmer,Machine learning developer,"Mathematics Developers (Data Scientists, Machine Learning Devs & Devs with Stats & Math Backgrounds)",1 - 2 years,1.5,"$10,000 - $20,000",15000.0,1.53,C++; C#; Python,C++; MATLAB; Python,No,3.0,Employed full-time,Education,I am not sure,1-4 people,0,Part-time remote,I love my job,A friend referred me,IPython / Jupyter; PyCharm; Visual Studio,A few times a month,None,Dogs,Ubuntu,I don't know,I don't have an account,Multiple times a day,To keep my skills up to date,Masters Degree in Computer Science (or related field),"I'm not actively looking, but I am open to new opportunities",Salary; Tech stack; Flexible work hours,The interview process,10%,,Star Wars,Agree completely,Agree completely,Agree completely,Agree somewhat,Disagree completely,Disagree completely,Agree somewhat,Neutral,Neutral,Neutral,This is somewhat important,This is somewhat important,This is somewhat important,This is very important,This is very important,This is somewhat important,This is somewhat important,This is somewhat important,This is somewhat important,I don't care about this,Poor team dynamics; Inefficient development processes; Non-technical management,To get help for my job; To receive help on my personal projects; Beacause I love to learn
34962,Meta Stack Overflow Post,Russian Federation,Eastern Europe,Eastern Europe,25-29,27.0,Male,Developer; Programmer; Sr. Developer,Mobile developer,"Mobile Dev (Android, iOS, WP & Multi-Platform)",6 - 10 years,8.0,"$20,000 - $30,000",25000.0,1.53,Android; C++; C#; iOS; Java; LAMP; Objective-C,Android; C++; C#; Dart; iOS; Objective-C; Swift,Yes,9.0,Employed full-time,Gaming,20-99 employees,1-4 people,0,I rarely work remotely,I'm somewhat satisfied with my job,I knew I wanted to work here. I sought out the opportunity directly,Eclipse; Xcode,Multiple times a day,2-5 hours per week,Cats,Mac OS X,No,I'm not sure,Once a week,To keep my skills up to date,I'm self-taught; Part-time program (e.g. night school); Masters Degree in Computer Science (or related field),"I'm not actively looking, but I am open to new opportunities",Salary; Work/life balance; Office location,Searching for a job that seems interesting,60%,Offer remote interviews (e.g. via video conference); Show me the space in which I will work,Star Wars,Agree somewhat,Agree somewhat,Agree somewhat,Neutral,Disagree somewhat,Disagree completely,Agree somewhat,Neutral,Disagree somewhat,Disagree completely,I don't care about this,This is very important,I don't care about this,This is very important,This is very important,This is somewhat important,This is somewhat important,I don't care about this,This is somewhat important,I don't care about this,Inefficient development processes; Outdated technologies; Non-technical management,To get help for my job
