France,20-24,Male,Spaces,6 - 10 years,,Windows 7,,,,,,C++,,C#,,,,,,,,,,,,,,,,,,,,,,,,Ruby,,,,,,,,,,,,,,,,,,,C#,,,,,,,,,,,,,,,,,Node.js,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masters Degree in Computer Science (or related field),,,"$20,000 - $40,000",30000,Employed full-time,Gaming,I'm somewhat satisfied with my job,I can recommend or request products,Never,Yes,I am not interested in other job opportunities,Salary,,,,,,,,,,,,Quality of colleagues,,,,,Flexible work hours,Not important,,,Searching for a job that seems interesting,,Writing my CV and keeping it updated,Taking time off work to interview,,Rarely,I wish more recruiters contacted me!,Great,Great,I don't have an account,Tolerate,Great,I don't have an account,Hate,,,,Team I would be working with isædescribed,Company culture is described,Salary information is provided,,,Salary,,,,,,People I would be working with,Details about the product or project I'd be working on,Great,Tolerate,Great,Great,Great,,Be more flexible about interview scheduling,,,,Offer me a decent cup of coffee,Show me the space in which I will work,,,,,,,,,3,1-2 hours per week,Multipleætimes a day,Sublime Text,,Dark,Git,Mercurial,SVN,,,,,,,,,Git,,To get help for my job,To give help to others,,,,,,Because I love to learn,,Usually,It feels good to help a programmer in need,My answer will help lots of people who have the same problem in the future,It feels good to demonstrate my expertise.,,,,,
Germany,25-29,Male,It depends,6 - 10 years,,Windows 7,,,,AngularJS,,,C++11,C#,,,,,,,,,,,,,JavaScript,,,MongoDB,Node.js,,,PHP,,,Redis,,,,,,,,,,,,,"OpenGL, Direct3D",,,AngularJS,,,,C#,,,,,,,,,,,,,JavaScript,,,MongoDB,Node.js,,,,,,Redis,,,,,,,SQL,,,,,,"GLSL, OpenGL",No formal training; I'm self-taught,,,,,,,,,,,"$60,000 - $80,000",70000,Employed full-time,Gaming,I love my job,I have a discretionary budget at my disposal,I rarely work remote,No,I am open to new job opportunities,,,,,Industry,,,,,Opportunity for advancement,,,,,,Building something that matters,,,Neutral - I don't mind working in the office or remotely,,,,,Writing my CV and keeping it updated,Taking time off work to interview,,A few times a week,"I wish fewer recruiters would contact me, or at least wereŒæmore selective",Great,Great,I don't have an account,Hate,Tolerate,Hate,Hate,Message is personalized,Code or projects I've worked on are referenced,,Team I would be working with isædescribed,,,,,,,,Tech stack,,,,Details about the product or project I'd be working on,Tolerate,Hate,Tolerate,Tolerate,Great,Show meæmore live code,,,,Introduce me to the team,Offer me a decent cup of coffee,,,,,,,To showcase my Stack Overflow activity,,,3,10-20 hours per week,Multipleætimes a day,Sublime Text,,Light,Git,,SVN,,Perforce,TFS,,,,,,Git,,To get help for my job,To give help to others,,,,To communicate with others like me,To receive help onæmy personal projects,Because I love to learn,,Usually,It feels good to help a programmer in need,My answer will help lots of people who have the same problem in the future,,,I feel a sense of responsibility to the developer community,,,"I don't answer much (or at all), but I want to answer more"
Lithuania,20-24,Male,Spaces,2 - 5 years,,Mac OS X,,,,,,,,,,,,,,,,Go,,,,,JavaScript,,,,,,,,Python,,,,,,,,,,,,,,Wordpress,,,,,,,,,,CoffeeScript,,,,,,,,,iOS,,,,,,,,,,,,,Ruby,,,,,,,,Swift,,,,,,,,,,,,,,,Other,"$20,000 - $40,000",30000,Employed full-time,Gaming,I'm somewhat satisfied with my job,I can recommend or request products,Part-time Remote,Yes,I am actively looking for a new job,Salary,,,,,,,,,,,Office location,,,,,,Flexible work hours,Somewhat important,,,,,Writing my CV and keeping it updated,,,About once a week,"I wish fewer recruiters would contact me, or at least wereŒæmore selective",Great,Tolerate,I don't have an account,Tolerate,Tolerate,Tolerate,Tolerate,Message is personalized,,,,Company culture is described,Salary information is provided,,,Salary,Benefits,,,,,,Details about the product or project I'd be working on,Great,Tolerate,Tolerate,Tolerate,Tolerate,Show meæmore live code,,,Introduce me to the boss,,,Show me the space in which I will work,,,,It's a jobs site specificallyæfor programmers,,,,,1,2-5 hours per week,Once a day,Vim,,Dark,Git,Mercurial,,,,,,,,,,Git,,To get help for my job,,,,,,To receive help onæmy personal projects,,,Usually,It feels good to help a programmer in need,,,,I feel a sense of responsibility to the developer community,,,
Lithuania,25-29,Male,Spaces,6 - 10 years,,Ubuntu,,,,AngularJS,C,C++,C++11,,,,,,,,,,,,,,JavaScript,,,,,,,,,,,,,,,,,,,,,,,,,,,C,C++,C++11,,,,,,,,,,,Haskell,,,,,,,,,,,Python,,,,,,,,,,,,,,,,No formal training; I'm self-taught,,,"Online class (ie. Coursera, Codecademy, Khan Academy, etc.)",,,,Bachelor of Science in Computer Science (or related field),,,,Rather not say,Rather not say,Employed full-time,Gaming,I love my job,I have a discretionary budget at my disposal,I rarely work remote,Yes,I am open to new job opportunities,Salary,,,,,,,,Work/life balance,,,,,,,Building something that matters,,,Not important,,,Searching for a job that seems interesting,,Writing my CV and keeping it updated,Taking time off work to interview,,Rarely,I wish more recruiters contacted me!,Great,Great,I don't have an account,Hate,Great,I don't have an account,Great,Message is personalized,,,,,Salary information is provided,Benefits / perks of the work environment are described,,Salary,,,Tech stack,,,,Details about the product or project I'd be working on,Hate,Tolerate,Great,Great,Great,,,,Introduce me to the boss,,Offer me a decent cup of coffee,,Fewer brainteasers,,,,,,Because the jobs ads are right there on Stack Overflow,,5,10-20 hours per week,Multipleætimes a day,Emacs,,Dark,Git,,,,,,,,,,,Git,,To get help for my job,To give help to others,Because I can't do my job without it,,,,To receive help onæmy personal projects,Because I love to learn,,Usually,It feels good to help a programmer in need,My answer will help lots of people who have the same problem in the future,,,I feel a sense of responsibility to the developer community,I have no idea why I answer but I do it anyway,,
Poland,25-29,Male,Spaces,2 - 5 years,,Windows 8,,,,,,C++,,C#,,,,,,,,,,,,Java,,,,,,,,,Python,,,,,,,,,SQL,,,,,,,,Arduino / Raspberry Pi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ruby,Rust,,,,,,,,,,,,,,,,,,,Bachelor of Science in Computer Science (or related field),,,,"Less than $20,000",10000,Employed full-time,Gaming,I'm somewhat satisfied with my job,I can recommend or request products,I rarely work remote,Yes,I am open to new job opportunities,Salary,,,,,,,,Work/life balance,,,,,,,Building something that matters,,,Somewhat important,Finding time to job search,Finding an open job that I'm qualified for,,Interesting companies rarely respond,,,,Never,"I wish fewer recruiters would contact me, or at least wereŒæmore selective",Great,I don't have an account,I don't have an account,Tolerate,I don't have an account,I don't have an account,I don't have an account,Message is personalized,,,Team I would be working with isædescribed,,,Benefits / perks of the work environment are described,,,,,,,,,Details about the product or project I'd be working on,Tolerate,Tolerate,Tolerate,Great,Great,Show meæmore live code,,,,,,Show me the space in which I will work,Fewer brainteasers,,,,,,,,0,5-10 hours per week,Multipleætimes a day,Sublime Text,,Dark,Git,,SVN,,,,,,,,,Git,,To get help for my job,,,,,,,Because I love to learn,,Always,,,,,,,,"I don't answer much (or at all), but I want to answer more"
Poland,20-24,Male,Tabs,2 - 5 years,,Other Linux,,Android,Arduino / Raspberry Pi,,,C++,,C#,,,,,,,,,,,,Java,,,,,,,,PHP,,,,,,,,,,SQL,,,,Windows Phone,,,Android,Arduino / Raspberry Pi,,,C++,,C#,,,,,,,,,,,iOS,Java,JavaScript,,,,,Objective-C,,PHP,,,,,,,,,,SQL,,,,Windows Phone,Wordpress,,No formal training; I'm self-taught,,,"Online class (ie. Coursera, Codecademy, Khan Academy, etc.)",,,Some college coursework in Computer Science (or related field) but no degree,Bachelor of Science in Computer Science (or related field),,,,"Less than $20,000",10000,Employed part-time,Gaming,I'm somewhat satisfied with my job,I have no say in purchasing what I need or want at work,Part-time Remote,Yes,I am actively looking for a new job,,,,,,,,,Work/life balance,,,,Quality of colleagues,,,Building something that matters,,,Somewhat important,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,20-24,Male,Tabs,2 - 5 years,,Windows 8,,,,,,C++,,,,,,,,,,,,,,,JavaScript,,,,,,,PHP,,,,,,,,,,SQL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No formal training; I'm self-taught,,,,,,,,,,,Rather not say,Rather not say,Freelance / Contractor,Gaming,I'm somewhat satisfied with my job,I can buy anything I want without asking anyone,Full-time Remote,No,I am open to new job opportunities,,,,,,,,,,,,,,,,,,,It's non-negotiable,,,,Interesting companies rarely respond,,,,Never,I wish more recruiters contacted me!,,,,,,,,,,,,,,,,,,,,,,,,,,Great,Great,Great,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,< 20,Male,Tabs,2 - 5 years,,Windows 8,,Android,,,C,C++,C++11,C#,,,,,,,,,,,,Java,JavaScript,,,,,,,,,,,,,,,,,,,,,,,,,,,C,C++,C++11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No formal training; I'm self-taught,,,,,,,,,,,Unemployed,Unemployed,Freelance / Contractor,Gaming,Other (please specify),Other,,No,I am open to new job opportunities,Salary,,,,Industry,,,,Work/life balance,,,,,,,,,,,,Finding an open job that I'm qualified for,,Interesting companies rarely respond,Writing my CV and keeping it updated,,,Never,I wish more recruiters contacted me!,Great,Tolerate,Tolerate,Tolerate,Great,Tolerate,Great,,,,,,,,,Salary,Benefits,Company name,,Office location,Job title,People I would be working with,Details about the product or project I'd be working on,Great,Great,Great,Great,Great,Show meæmore live code,,,,Introduce me to the team,,,,Prepare me for who I will be speaking with,,It's a jobs site specificallyæfor programmers,Goodæselection of relevant jobs,,Because the jobs ads are right there on Stack Overflow,,0,20+ hours per week,Multipleætimes a day,NotePad++,,Light,,,,,,,,,,I don't use source control,,Git,,,,,,,,,Because I love to learn,,Usually,It feels good to help a programmer in need,,,Demonstrating my expertise will benefit me,,I have no idea why I answer but I do it anyway,,
Portugal,30-34,Male,Spaces,11+ years,,Mint,,,,,,C++,,C#,,,,,,,,,,,,Java,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,C#,,,,,,,,,,,,Java,,,,,,,,PHP,,,,,,,,,,SQL,,,,,,,No formal training; I'm self-taught,,,,,,,,,,,"$40,000 - $60,000",50000,Employed full-time,Gaming,I love my job,"I influence purchasing decisions, but don't have final approval",Part-time Remote,Yes,I am open to new job opportunities,Salary,,,,,,,,,Opportunity for advancement,,,,,,Building something that matters,,,Neutral - I don't mind working in the office or remotely,,Finding an open job that I'm qualified for,Searching for a job that seems interesting,,,,,Rarely,I wish more recruiters contacted me!,Tolerate,Great,I don't have an account,Hate,Great,Tolerate,Great,,,,Team I would be working with isædescribed,,Salary information is provided,Benefits / perks of the work environment are described,,Salary,,Company name,,,,,Details about the product or project I'd be working on,Great,Tolerate,Great,Great,Great,,,Offer remote interviews (ie. via video conference),Introduce me to the boss,Introduce me to the team,,,,,,It's a jobs site specificallyæfor programmers,,,,,3,10-20 hours per week,Multipleætimes a day,Vim,,Light,Git,,,,,,,,,,,Git,,To get help for my job,To give help to others,,,,,,Because I love to learn,,Always,,,,,,,,"I don't answer much (or at all), but I want to answer more"
Romania,25-29,Male,It depends,2 - 5 years,,Windows 7,,,,,,C++,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C++,C++11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On-the-job training,,,,,,Bachelor of Science in Computer Science (or related field),,,,"$20,000 - $40,000",30000,Employed full-time,Gaming,I love my job,I can recommend or request products,I rarely work remote,No,I am open to new job opportunities,Salary,,,,,Tech stack,,,,,,,Quality of colleagues,,,,,,Not important,,,Searching for a job that seems interesting,,,Taking time off work to interview,,A few times a week,"I wish fewer recruiters would contact me, or at least wereŒæmore selective",Great,Great,I don't have an account,Tolerate,Great,Hate,Hate,Message is personalized,,Stack Overflow activity is mentioned,,,Salary information is provided,,,Salary,,,Tech stack,,,People I would be working with,Details about the product or project I'd be working on,Tolerate,Tolerate,Great,Great,Great,Show meæmore live code,,,,Introduce me to the team,,Show me the space in which I will work,,,,It's a jobs site specificallyæfor programmers,,To showcase my Stack Overflow activity,,,4,2-5 hours per week,Multipleætimes a day,NotePad++,,Light,,,,,Perforce,,,,,,,Perforce,,,To give help to others,,,To demonstrate that I'm good at what I do,,,Because I love to learn,,Usually,It feels good to help a programmer in need,,It feels good to demonstrate my expertise.,,,,,
Russian Federation,30-34,Male,Spaces,11+ years,,Ubuntu,,,,,,C++,C++11,,,,,,,,,,,,,Java,JavaScript,,,,,,,,Python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rust,,,,,,,,,,,,No formal training; I'm self-taught,,,,,,,,,,,Rather not say,Rather not say,Employed full-time,Gaming,I love my job,"I influence purchasing decisions, but don't have final approval",Never,No,I am open to new job opportunities,Salary,,,,,,,,,Opportunity for advancement,,Office location,,,,,,,Not important,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,20-24,Male,It depends,2 - 5 years,,Windows 7,,,,,,C++,C++11,,,,,,,,,,,,,,,,,,,,,,Python,,,,,,,,,,,,,,,,,,,,C++,C++11,,,,,,,,,,,Haskell,,,,,,,,,,,Python,,,,,,,,,,,,,,,,No formal training; I'm self-taught,,,,,,,,,,,"$20,000 - $40,000",30000,Employed full-time,Gaming,I love my job,"I influence purchasing decisions, but don't have final approval",I rarely work remote,No,I am open to new job opportunities,,,Ability to make or influence important decisions,,,,,,Work/life balance,Opportunity for advancement,,,,,,,,,Somewhat important,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,30-34,Male,It depends,11+ years,,Windows 7,,Android,,,C,C++,,C#,,,,,,,,,,,iOS,Java,,,,,,,,,,,,,,,,,,SQL,SQL Server,,,Windows Phone,,,Android,,,,C++,,C#,,,,,,,,,,,iOS,Java,,,,,,,,,,,,,,,,,,,,,,Windows Phone,,,,,,,,,,,Masters Degree in Computer Science (or related field),,,,,Employed full-time,Gaming,I love my job,"I influence purchasing decisions, but don't have final approval",I rarely work remote,Yes,I am open to new job opportunities,Salary,,,,,,,,Work/life balance,,,Office location,,,,,,,Neutral - I don't mind working in the office or remotely,,,Searching for a job that seems interesting,Interesting companies rarely respond,Writing my CV and keeping it updated,,,A few times a week,"I wish fewer recruiters would contact me, or at least wereŒæmore selective",Tolerate,Tolerate,I don't have an account,Tolerate,Tolerate,I don't have an account,Tolerate,Message is personalized,,,,,Salary information is provided,,,Salary,,Company name,Tech stack,Office location,,,,Tolerate,Tolerate,Great,Tolerate,Great,,,Offer remote interviews (ie. via video conference),,,,Show me the space in which I will work,Fewer brainteasers,,,,Goodæselection of relevant jobs,,Because the jobs ads are right there on Stack Overflow,,2,20+ hours per week,Multipleætimes a day,,I don't edit text.,Light,Git,,SVN,,,,,,,,,SVN,,To get help for my job,,,,,,,Because I love to learn,,Usually,,My answer will help lots of people who have the same problem in the future,,,,,,"I don't answer much (or at all), but I want to answer more"
Russian Federation,20-24,Male,It depends,2 - 5 years,,Windows 8,,,,,,,,C#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unity3d,,,,,,,C#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unity3d,,,,"Online class (ie. Coursera, Codecademy, Khan Academy, etc.)",,,,,Masters Degree in Computer Science (or related field),,,"Less than $20,000",10000,Freelance / Contractor,Gaming,I love my job,Other,Part-time Remote,Yes,I am not interested in other job opportunities,,,,,,,,,Work/life balance,,,,,,,Building something that matters,,Flexible work hours,Somewhat important,,,,,Writing my CV and keeping it updated,,The interview process,Rarely,"I wish fewer recruiters would contact me, or at least wereŒæmore selective",Tolerate,Tolerate,I don't have an account,Hate,Tolerate,Tolerate,Tolerate,,,,Team I would be working with isædescribed,Company culture is described,Salary information is provided,,,Salary,,,Tech stack,Office location,,,Details about the product or project I'd be working on,Tolerate,Hate,Great,Great,Great,,Be more flexible about interview scheduling,Offer remote interviews (ie. via video conference),,,,Show me the space in which I will work,,,,,,,Because the jobs ads are right there on Stack Overflow,Other,1,1-2 hours per week,Once a week,,Visual Studio,Dark,Git,,SVN,,,TFS,,,,,,TFS,,To get help for my job,,,,To demonstrate that I'm good at what I do,,,Because I love to learn,,Usually,,My answer will help lots of people who have the same problem in the future,,Demonstrating my expertise will benefit me,,,,"I don't answer much (or at all), but I want to answer more"
Serbia,25-29,Male,Tabs,2 - 5 years,,,,Android,,,,C++,,C#,,,,,,,,,,,iOS,Java,,,,,,Objective-C,,,,,,,,,,,,,,,,,,,Android,,,,,C++11,,,,,,,,,,,,iOS,,,,,,,Objective-C,,,Python,,,,,,,,,,,Swift,,,,Godot Game Engine,No formal training; I'm self-taught,,,,,,,Bachelor of Science in Computer Science (or related field),,,,"Less than $20,000",10000,Employed full-time,Gaming,I'm somewhat satisfied with my job,I can recommend or request products,I rarely work remote,No,I am open to new job opportunities,Salary,,,,,,,,Work/life balance,,,,Quality of colleagues,,,,,,Neutral - I don't mind working in the office or remotely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,20-24,Male,Tabs,6 - 10 years,,Windows 7,,,,,,,,C#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masters Degree in Computer Science (or related field),,,Rather not say,Rather not say,Employed full-time,Gaming,I love my job,Other,I rarely work remote,Yes,I am not interested in other job opportunities,,,,,,,,,,,,,,,,,,,Neutral - I don't mind working in the office or remotely,,,,Interesting companies rarely respond,,,,Rarely,"Please, make the recruiter spamŒæstop",Great,Tolerate,I don't have an account,Hate,I don't have an account,Hate,Hate,,,,,,,Benefits / perks of the work environment are described,,Salary,,Company name,,Office location,Job title,,,Tolerate,Tolerate,Tolerate,Tolerate,Great,,,,,Introduce me to the team,,Show me the space in which I will work,,,,,,,,,0,10-20 hours per week,Multipleætimes a day,,komodo,Dark,,Mercurial,SVN,,,,,,,,,SVN,,To get help for my job,,,,,,To receive help onæmy personal projects,Because I love to learn,,Usually,,My answer will help lots of people who have the same problem in the future,,,,,,
Spain,20-24,Male,It depends,1 - 2 years,,Windows 7,,Android,,,C,C++,C++11,C#,,,,,,,,,,,iOS,Java,JavaScript,,Matlab,MongoDB,Node.js,,,PHP,,,,,,,,,,SQL,,,,,Wordpress,,Android,,,,C++,,C#,,,,,,,,,,,,Java,JavaScript,,,,,,,PHP,,,,,,,,,,,,,,,,,,,,,,,,Bachelor of Science in Computer Science (or related field),,,,Rather not say,Rather not say,Employed part-time,Gaming,I'm somewhat satisfied with my job,"I influence purchasing decisions, but don't have final approval",Part-time Remote,Yes,I am open to new job opportunities,,,,,,,,,Work/life balance,,,,Quality of colleagues,Company culture,,,,,Neutral - I don't mind working in the office or remotely,,Finding an open job that I'm qualified for,Searching for a job that seems interesting,,Writing my CV and keeping it updated,,,About once a week,I wish more recruiters contacted me!,Great,Great,I don't have an account,Tolerate,Great,I don't have an account,Hate,Message is personalized,,,Team I would be working with isædescribed,Company culture is described,,,,,,,,,,,Details about the product or project I'd be working on,Tolerate,Tolerate,Great,Great,Great,,,,,Introduce me to the team,,Show me the space in which I will work,,Prepare me for who I will be speaking with,,It's a jobs site specificallyæfor programmers,,,,,0,5-10 hours per week,Multipleætimes a day,NotePad++,,Light,Git,,,,,,,,Legacy / Custom,,,Legacy / Custom,,To get help for my job,To give help to others,,,,To communicate with others like me,To receive help onæmy personal projects,Because I love to learn,,Usually,It feels good to help a programmer in need,My answer will help lots of people who have the same problem in the future,,,I feel a sense of responsibility to the developer community,,,
Spain,25-29,Male,It depends,2 - 5 years,,Windows 7,,,,,,,,C#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No formal training; I'm self-taught,On-the-job training,,,,,,,,,,"$20,000 - $40,000",30000,Employed full-time,Gaming,I'm somewhat dissatisfied with my job,"I influence purchasing decisions, but don't have final approval",I rarely work remote,Yes,I am actively looking for a new job,,,,,Industry,,,,Work/life balance,Opportunity for advancement,,,,,,,,,Not important,Finding time to job search,Finding an open job that I'm qualified for,,,,,The interview process,Rarely,I wish more recruiters contacted me!,Great,Great,I don't have an account,Great,Tolerate,Tolerate,I don't have an account,Message is personalized,Code or projects I've worked on are referenced,,Team I would be working with isædescribed,,,,,Salary,,,,,,People I would be working with,Details about the product or project I'd be working on,Great,Tolerate,Tolerate,Great,Great,,,,,,,Show me the space in which I will work,Fewer brainteasers,Prepare me for who I will be speaking with,,It's a jobs site specificallyæfor programmers,,,,,0,5-10 hours per week,Multipleætimes a day,NotePad++,,Light,Git,,SVN,,,,,,,,,Git,,To get help for my job,To give help to others,,,,,,Because I love to learn,,Usually,It feels good to help a programmer in need,My answer will help lots of people who have the same problem in the future,,,I feel a sense of responsibility to the developer community,,,"I don't answer much (or at all), but I want to answer more"
Sweden,30-34,Male,It depends,11+ years,,Windows 7,,,,,C,C++,C++11,,,,,,,,,,,Haskell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,Haskell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Some college coursework in Computer Science (or related field) but no degree,,,,,,,Employed part-time,Gaming,I hate my job,I can recommend or request products,Never,No,I am open to new job opportunities,,,,,,,,,Work/life balance,,,,Quality of colleagues,,,,,Flexible work hours,Not important,,,Searching for a job that seems interesting,,,,,Rarely,"I wish fewer recruiters would contact me, or at least wereŒæmore selective",Tolerate,Tolerate,I don't have an account,Hate,I don't have an account,I don't have an account,I don't have an account,Message is personalized,Code or projects I've worked on are referenced,,Team I would be working with isædescribed,,,,,,,,,,,People I would be working with,Details about the product or project I'd be working on,Hate,Tolerate,Great,Great,Great,,,,Introduce me to the boss,Introduce me to the team,,,Fewer brainteasers,,,,,,,,1,10-20 hours per week,Once a week,Vim,,Dark,,,,,Perforce,,,,,,,Git,,To get help for my job,,,,,,,,,Sometimes,,,,,,,"I don't answer much (or at all), and I don't want to",
Sweden,25-29,Male,Tabs,2 - 5 years,,Windows 7,,Android,,,,C++,,,,,,,,,,,,,,Java,JavaScript,,,,,,,PHP,,,,,,,,,,SQL,,,,,,,Android,,,C,C++,C++11,,,,,,,,,,,,,Java,JavaScript,,,,Node.js,,,PHP,Python,,,,,,,,,SQL,,,,,,,No formal training; I'm self-taught,On-the-job training,,"Online class (ie. Coursera, Codecademy, Khan Academy, etc.)",,Industry certification program,,,,,,Rather not say,Rather not say,Employed full-time,Gaming,I love my job,Other,Never,No,I am open to new job opportunities,,,,,,,,,Work/life balance,,,,Quality of colleagues,,,Building something that matters,,,Neutral - I don't mind working in the office or remotely,,Finding an open job that I'm qualified for,,Interesting companies rarely respond,Writing my CV and keeping it updated,,,Rarely,"I wish fewer recruiters would contact me, or at least wereŒæmore selective",Great,Great,I don't have an account,Tolerate,I don't have an account,I don't have an account,I don't have an account,Message is personalized,,,,,Salary information is provided,,,,,,,Office location,,,,Hate,Tolerate,Great,Great,Great,Show meæmore live code,,,Introduce me to the boss,,,,Fewer brainteasers,,,,,,,,0,10-20 hours per week,Multipleætimes a day,NotePad++,,Dark,,,SVN,,,,,,,,,Git,,,,Because I can't do my job without it,,,,To receive help onæmy personal projects,,,Usually,It feels good to help a programmer in need,My answer will help lots of people who have the same problem in the future,,,I feel a sense of responsibility to the developer community,,,"I don't answer much (or at all), but I want to answer more"
Sweden,20-24,Male,Tabs,2 - 5 years,,Windows 7,,,,,,C++,,C#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SQL,,,Visual Basic,,,,,,,,C++,C++11,C#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Industry certification program,,,,,,"$40,000 - $60,000",50000,Employed full-time,Gaming,I'm somewhat satisfied with my job,I can recommend or request products,I rarely work remote,No,I am open to new job opportunities,,,,,,,,,,,,,Quality of colleagues,Company culture,Company reputation,,,,Neutral - I don't mind working in the office or remotely,,,,,,,The interview process,Rarely,I wish more recruiters contacted me!,Great,Great,I don't have an account,Tolerate,Tolerate,I don't have an account,Tolerate,Message is personalized,Code or projects I've worked on are referenced,,,Company culture is described,,,,,,,,,,People I would be working with,Details about the product or project I'd be working on,Tolerate,Tolerate,Great,Tolerate,Great,,Be more flexible about interview scheduling,,,,,Show me the space in which I will work,,Prepare me for who I will be speaking with,,,,,,,2,1-2 hours per week,Once a week,NotePad++,,Dark,Git,,SVN,,Perforce,,,,,,,Git,,To get help for my job,,,,,,,Because I love to learn,,Usually,It feels good to help a programmer in need,My answer will help lots of people who have the same problem in the future,,,,,,"I don't answer much (or at all), but I want to answer more"
Switzerland,< 20,Male,Tabs,2 - 5 years,,Windows 7,,,,,,,C++11,,,,,,,,,,,,,,,,,,,,,,Python,,,,,,,,,SQL,,,,,,,,,,,,C++11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No formal training; I'm self-taught,,,,,,,,,,,Unemployed,Unemployed,Freelance / Contractor,Gaming,I'm somewhat satisfied with my job,"I influence purchasing decisions, but don't have final approval",Full-time Remote,No (I'm a student),I am not interested in other job opportunities,,,Ability to make or influence important decisions,,,,,,,,,,,Company culture,,,,Flexible work hours,Somewhat important,,Finding an open job that I'm qualified for,Searching for a job that seems interesting,,,,,Never,,Great,I don't have an account,I don't have an account,Hate,I don't have an account,I don't have an account,I don't have an account,Message is personalized,,,,,Salary information is provided,Benefits / perks of the work environment are described,,,,,,,,,Details about the product or project I'd be working on,Tolerate,Tolerate,Great,Tolerate,Great,Show meæmore live code,,,,,,,Fewer brainteasers,Prepare me for who I will be speaking with,,,,,,,2,5-10 hours per week,Multipleætimes a day,NotePad++,,Light,Git,,,,,,,,,,,Git,,To get help for my job,,,,To demonstrate that I'm good at what I do,,To receive help onæmy personal projects,,,Usually,,My answer will help lots of people who have the same problem in the future,It feels good to demonstrate my expertise.,,I feel a sense of responsibility to the developer community,,,
Taiwan,30-34,Male,Spaces,2 - 5 years,,Windows 7,,,,,,C++,C++11,C#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Actionscript 3,,,,,C++,C++11,C#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Actionscript 3,,On-the-job training,,,,,,,Masters Degree in Computer Science (or related field),,,"$20,000 - $40,000",30000,Employed full-time,Gaming,I'm somewhat dissatisfied with my job,I can recommend or request products,Never,No,I am open to new job opportunities,Salary,,,,,,,,,Opportunity for advancement,,,Quality of colleagues,,,,,,Neutral - I don't mind working in the office or remotely,,,Searching for a job that seems interesting,,Writing my CV and keeping it updated,,,Rarely,"I wish fewer recruiters would contact me, or at least wereŒæmore selective",Great,Great,I don't have an account,Great,Great,I don't have an account,Hate,,,,Team I would be working with isædescribed,,Salary information is provided,Benefits / perks of the work environment are described,,,,,Tech stack,,,People I would be working with,Details about the product or project I'd be working on,Great,Great,Great,Great,Great,Show meæmore live code,,,,,,Show me the space in which I will work,,Prepare me for who I will be speaking with,,,,,,,0,None,Multipleætimes a day,NotePad++,,Light,Git,,,,Perforce,,,,,,,Git,,To get help for my job,To give help to others,Because I can't do my job without it,To maintain an online presence,,To communicate with others like me,,Because I love to learn,,Sometimes,It feels good to help a programmer in need,My answer will help lots of people who have the same problem in the future,,Demonstrating my expertise will benefit me,I feel a sense of responsibility to the developer community,,,
