,collector,country,un_subregion,so_region,age_range,age_midpoint,gender,self_identification,occupation,occupation_group,experience_range,experience_midpoint,salary_range,salary_midpoint,big_mac_index,tech_do,tech_want,aliens,programming_ability,employment_status,industry,company_size_range,team_size_range,women_on_team,remote,job_satisfaction,job_discovery,dev_environment,commit_frequency,hobby,dogs_vs_cats,desktop_os,unit_testing,rep_range,visit_frequency,why_learn_new_tech,education,open_to_new_job,new_job_value,job_search_annoyance,interview_likelihood,how_to_improve_interview_process,star_wars_vs_star_trek,agree_tech,agree_notice,agree_problemsolving,agree_diversity,agree_adblocker,agree_alcohol,agree_loveboss,agree_nightcode,agree_legacy,agree_mars,important_variety,important_control,important_sameend,important_newtech,important_buildnew,important_buildexisting,important_promotion,important_companymission,important_wfh,important_ownoffice,developer_challenges,why_stack_overflow
2016,House ads,United States,North America,North America,Prefer not to disclose,,Male,Developer,Student,Student,Less than 1 year,0.5,,,4.93,JavaScript,Ruby; SQL,No,5.0,Freelance / Contractor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,House ads,United States,North America,North America,35-39,37.0,Male,Developer; Engineer; Programmer; Full-stack Developer,DevOps,DevOps,2 - 5 years,3.5,"$80,000 - $90,000",85000.0,4.93,Android; C#; Java; Python,"C; C++; Cloud (AWS, GAE, Azure, etc.); Go; MongoDB; Redis",Yes,7.0,Employed full-time,Other (please specify),"10,000+ employees",20+ people,4,Part-time remote,I'm somewhat dissatisfied with my job,Other,Atom; Vim; IntelliJ; PyCharm; Visual Studio; Xamarin,A couple times a week,10-20 hours per week,Cats,Debian,Yes,101 - 500,Multiple times a day,To pursue career goals,I'm self-taught; On-the-job training; B.S. in Computer Science (or related field),I am actively looking for a new job,Salary; Tech stack; Quality of colleagues,Writing cover letters,100%,Introduce me to the team; Fewer brainteasers; Prepare me for who I will be speaking with,Star Wars,Disagree completely,Agree completely,Agree completely,Agree completely,Disagree completely,Disagree somewhat,Agree somewhat,Disagree somewhat,Agree completely,Disagree completely,I don't care about this,This is somewhat important,I don't care about this,This is very important,This is very important,This is very important,This is somewhat important,This is somewhat important,This is somewhat important,I don't care about this,Inefficient development processes; Non-technical management; Poor infrastructure or equipment,To get help for my job; To give help to others; To discover new job opportunities; To communicate with others like me; To receive help on my personal projects; Beacause I love to learn
2018,House ads,United States,North America,North America,20-24,22.0,Male,Developer; Engineer; Programmer,Student,Student,Less than 1 year,0.5,"Less than $10,000",5000.0,4.93,Java,Android; C; C++; C#; iOS; Java; JavaScript; Swift,Yes,6.0,I'm a student,,,,,,,,Atom; Vim; Android Studio; IntelliJ,I never check-in or commit code,1-2 hours per week,Dogs,Windows 10,Yes,1,Multiple times a day,I'm curious,B.S. in Computer Science (or related field),"I'm not actively looking, but I am open to new opportunities",Salary; Work/life balance; Building something that's significant,Writing cover letters,30%,Show me more live code; Introduce me to the team; Prepare me for who I will be speaking with,Star Wars,Agree somewhat,Agree completely,Agree completely,Agree completely,Agree somewhat,Disagree completely,Neutral,Disagree somewhat,Disagree completely,Disagree completely,This is somewhat important,This is somewhat important,This is very important,This is very important,This is very important,I don't care about this,This is somewhat important,This is very important,This is somewhat important,This is very important,Poor team dynamics; Inefficient development processes; Poor scheduling; Poor documentation; Outdated technologies,To get help for my job; To receive help on my personal projects; Beacause I love to learn
2021,House ads,United States,North America,North America,< 20,16.0,Male,,,,,,,,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,House ads,United States,North America,North America,< 20,16.0,Male,Developer; Hacker,System administrator,System administrator,1 - 2 years,1.5,"Less than $10,000",5000.0,4.93,Java; JavaScript; Node.js,Java; JavaScript; Node.js; Ruby,Yes,7.0,I'm a student,,,,,,,,IntelliJ; RubyMine,A few times a month,2-5 hours per week,Dogs,Windows 10,Yes,,Once a week,I'm curious,I'm self-taught,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,House ads,United States,North America,North America,40-49,44.5,Male,Developer; Engineer; Programmer; Sr. Developer; Expert; Hacker,Embedded application developer,Embedded application developer,11+ years,13.0,"$120,000 - $130,000",125000.0,4.93,C; C++; C#; Java; Perl; Python,Android; C; C++; C#; Clojure; F#; Go; Hadoop; Haskell; Java; JavaScript; MongoDB; Node.js; Perl; PHP; Python; Ruby; Scala; SQL; SQL Server,Yes,10.0,Employed full-time,Other (please specify),500-999 employees,5-9 people,0,Never,I'm somewhat dissatisfied with my job,LinkedIn,Atom; Vim; Eclipse; NetBeans; Visual Studio,Multiple times a day,5-10 hours per week,Other (please specify),Ubuntu,Yes,I'm not sure,Once a day,I want to be a better developer,"I'm self-taught; Part-time program (e.g. night school); Online class (e.g. Coursera, Codecademy, Khan Academy, etc.); Some college coursework in Computer Science (or related field); Masters Degree in Computer Science (or related field)",I am actively looking for a new job,Salary; Health insurance; Work/life balance,Finding an open job that I'm qualified for,90%,Introduce me to the team; Show me the space in which I will work; Fewer brainteasers,,Agree somewhat,Agree somewhat,Agree completely,Agree somewhat,Neutral,Agree completely,Agree somewhat,Agree somewhat,Agree somewhat,Disagree completely,This is very important,This is very important,This is very important,This is very important,This is somewhat important,This is somewhat important,This is very important,This is somewhat important,This is somewhat important,This is somewhat important,Fragile code base; Unrealistic expectations; Interacting with stupid people,To get help for my job; Because I can't do my job without it; To discover new job opportunities; Beacause I love to learn
2028,House ads,United States,North America,North America,30-34,32.0,Male,,Data scientist,"Mathematics Developers (Data Scientists, Machine Learning Devs & Devs with Stats & Math Backgrounds)",2 - 5 years,3.5,"$70,000 - $80,000",75000.0,4.93,C; C++; Python,C; C++; Spark,Yes,7.0,Employed full-time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,House ads,United States,North America,North America,Prefer not to disclose,,Female,Developer; Programmer,,,Less than 1 year,0.5,,,4.93,,Android; iOS; Java; JavaScript,No,4.0,I'm a student,,,,,,,,,Once a day,2-5 hours per week,Cats,,I don't know,1,Once a week,I want to be a better developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2052,House ads,United States,North America,North America,40-49,44.5,Male,Developer; Engineer; Programmer; Sr. Developer,Back-end web developer,Back-end web developer,11+ years,13.0,"$110,000 - $120,000",115000.0,4.93,iOS; LAMP; Objective-C; Perl; PHP; SQL; Swift,iOS; LAMP; Objective-C; PHP; Python; SQL; Swift,Other (please specify),8.0,Freelance / Contractor,Foundation / Non-Profit,1-4 employees,1-4 people,0,Full-time remote,I'm somewhat satisfied with my job,A friend referred me,Eclipse; Xcode,Multiple times a day,1-2 hours per week,Other (please specify),Mac OS X,Yes,,Once a day,I want to be a better developer,"I'm self-taught; On-the-job training; Part-time program (e.g. night school); Online class (e.g. Coursera, Codecademy, Khan Academy, etc.); B.S. in Computer Science (or related field)","I'm not actively looking, but I am open to new opportunities",Work/life balance; Building something that's significant; Remote working option,Searching for a job that seems interesting,50%,Show me more live code; Offer remote interviews (e.g. via video conference); Prepare me for who I will be speaking with,Star Wars,Agree somewhat,Agree somewhat,Agree completely,Agree completely,Neutral,Disagree completely,Agree completely,Agree somewhat,Agree somewhat,Disagree completely,This is very important,This is somewhat important,I don't care about this,This is very important,,This is somewhat important,This is somewhat important,This is very important,This is very important,This is somewhat important,Poor team dynamics; Poor scheduling; Changing requirements,To get help for my job; To give help to others; To discover new job opportunities
2078,House ads,United States,North America,North America,30-34,32.0,Other,Developer; Engineer; Programmer; Manager; Expert; Hacker,Graphics programmer,Graphics programmer,6 - 10 years,8.0,Rather not say,,4.93,Android; Arduino / Raspberry Pi; C; C++; C#; Java; JavaScript; LAMP; Node.js; Perl; Ruby,Android; Arduino / Raspberry Pi; Clojure; Go; Objective-C; Python; Ruby; Swift,Other (please specify),10.0,Prefer not to disclose,Consulting,5-9 employees,1-4 people,2,Full-time remote,I'm neither satisfied nor dissatisfied,I knew I wanted to work here. I sought out the opportunity directly,Emacs; Notepad++; Vim; Android Studio; Eclipse,A couple times a week,20+ hours per week,Cats,Ubuntu,Yes,I don't have an account,I have never been on Stack Overflow. I just love taking surveys.,To pursue career goals,"I'm self-taught; On-the-job training; Full-time, intensive program (e.g. ""boot-camp""); Industry certification program; Some college coursework in Computer Science (or related field); B.A. in Computer Science (or related field)",I am actively looking for a new job,Salary; Ability to make or influence important decisions; Work/life balance; Opportunity for advancement; Company culture; Building something that's significant; Building something that's innovative,Writing cover letters,100%,interview_coffee; Prepare me for who I will be speaking with,,Agree somewhat,Agree completely,Agree completely,Neutral,Neutral,Disagree completely,Agree somewhat,Disagree completely,Agree somewhat,Disagree completely,This is somewhat important,This is somewhat important,This is somewhat important,This is very important,This is very important,This is somewhat important,This is somewhat important,This is very important,I don't care about this,This is very important,Inefficient development processes; Poor documentation; Non-technical management,Beacause I love to learn; I don't really use Stack Overflow. I just take surveys.
2083,House ads,United States,North America,North America,25-29,27.0,Male,Developer; Programmer,Back-end web developer,Back-end web developer,Less than 1 year,0.5,"$60,000 - $70,000",65000.0,4.93,C#; SQL,Android; F#; JavaScript; WordPress,Other (please specify),7.0,Employed full-time,Other (please specify),20-99 employees,5-9 people,0,I rarely work remotely,I'm somewhat satisfied with my job,Stack Overflow,Notepad++; Visual Studio; Visual Studio Code,Multiple times a day,2-5 hours per week,Dogs,Windows 8,Yes,101 - 500,Multiple times a day,I want to be a better developer,"I'm self-taught; On-the-job training; Online class (e.g. Coursera, Codecademy, Khan Academy, etc.)","I'm not actively looking, but I am open to new opportunities",Salary; Health insurance; Opportunity for advancement; Quality of colleagues; Company culture; Building something that's significant; Flexible work hours; Building something that's innovative,Taking time off work to interview,30%,,Star Wars; Star Trek,Disagree somewhat,Agree completely,Agree completely,Agree completely,Disagree somewhat,Agree somewhat,Agree completely,Neutral,Agree completely,Agree completely,This is very important,I don't care about this,This is somewhat important,This is very important,This is very important,This is very important,This is very important,This is very important,This is somewhat important,This is very important,Fragile code base; Poor documentation; Outdated technologies,To get help for my job; To give help to others; whyso_onlinepresence; Beacause I love to learn
2085,House ads,United States,North America,North America,30-34,32.0,Male,Hacker,DevOps,DevOps,6 - 10 years,8.0,"$110,000 - $120,000",115000.0,4.93,Java; Perl; SQL,Clojure; Perl; SQL,Other (please specify),6.0,Employed full-time,Finance / Banking,"10,000+ employees",15-20 people,2,I rarely work remotely,I love my job,Career fair,Emacs,Once a day,1-2 hours per week,Dogs,Windows 7,I don't know,I don't have an account,Once a week,To keep my skills up to date,B.A. in Computer Science (or related field),I am not interested in new job opportunities,Salary; Health insurance; Tech stack; Office location; Company reputation,Searching for a job that seems interesting,,Show me the space in which I will work,Star Wars,Agree somewhat,Agree somewhat,Agree completely,Agree completely,Disagree completely,Neutral,Agree completely,Disagree somewhat,Disagree somewhat,Disagree completely,This is very important,This is somewhat important,This is somewhat important,This is somewhat important,This is very important,This is somewhat important,This is somewhat important,This is somewhat important,I don't care about this,I don't care about this,Poor scheduling,To get help for my job
2097,House ads,United States,North America,North America,20-24,22.0,Male,Programmer,Designer,Designer,Less than 1 year,0.5,Other (please specify),,4.93,C; C++; C#; CoffeeScript; iOS; Java; JavaScript; Objective-C; PHP; Python; Ruby; Visual Basic; WordPress,C; C++; C#; CoffeeScript; iOS; Java; JavaScript; Objective-C; PHP; Python; Ruby; Visual Basic; WordPress,Other (please specify),,Self-employed,Web Services,Other (please specify),Other (please specify),Other (please specify),Never,I love my job,Other,Notepad++; Sublime; Visual Studio; Xcode,Other (please specify),Other (please specify),Other (please specify),Windows 7,Other (please specify),I'm not sure,Once a month,Other (please specify),I'm self-taught,"I'm not actively looking, but I am open to new opportunities",Salary; Ability to make or influence important decisions; Health insurance; Opportunity for advancement; Building something that's significant; Flexible work hours; Building something that's innovative,Other (please specify),Other (please specify),,,Neutral,Agree completely,Agree completely,Agree completely,Agree completely,Agree completely,Neutral,Agree completely,Agree completely,Disagree completely,This is very important,This is very important,I don't care about this,This is very important,This is very important,This is very important,This is very important,This is very important,This is very important,This is very important,Non-technical management; Interacting with stupid people; Trying to be nice,To give help to others; To communicate with others like me; Beacause I love to learn; I don't really use Stack Overflow. I just take surveys.
2101,House ads,United States,North America,North America,35-39,37.0,Male,Developer; Programmer; Sr. Developer,,,11+ years,13.0,"More than $200,000",210000.0,4.93,C; C++,C; C++; Python,No,8.0,Employed full-time,Finance / Banking,"1,000-4,999 employees",10-14 people,0,I rarely work remotely,I love my job,Career fair,Vim,A couple times a week,2-5 hours per week,Cats,Other Linux,Yes,I don't have an account,Once a day,I'm curious,Masters Degree in Computer Science (or related field),I am not interested in new job opportunities,Health insurance; Work/life balance; Company culture; Remote working option; Flexible work hours,,80%,Introduce me to the team; Fewer brainteasers,,,,,,,,,,,,,,,,,,,,,,,
2106,House ads,United States,North America,North America,25-29,27.0,Male,Developer; Engineer; Full-stack Developer,Developer with a statistics or mathematics background,"Mathematics Developers (Data Scientists, Machine Learning Devs & Devs with Stats & Math Backgrounds)",2 - 5 years,3.5,"$70,000 - $80,000",75000.0,4.93,Android; Arduino / Raspberry Pi; AngularJS; C++; CoffeeScript; Java; JavaScript; Node.js; Python,Android; Arduino / Raspberry Pi; AngularJS; C++; CoffeeScript; Cordova; Haskell; JavaScript; Node.js; Python; Ruby,Other (please specify),8.0,Employed full-time,Other (please specify),"5,000-9,999 employees",20+ people,6,Full-time remote,I'm somewhat satisfied with my job,LinkedIn,Vim; IPython / Jupyter; Visual Studio,A few times a month,2-5 hours per week,Dogs,Windows 7,Yes,101 - 500,Multiple times a day,I'm curious,I'm self-taught; On-the-job training,"I'm not actively looking, but I am open to new opportunities",Salary; Work/life balance; Building something that's innovative,Writing cover letters,100%,Show me more live code; Show me the space in which I will work; Prepare me for who I will be speaking with,,Neutral,Agree completely,Agree completely,Agree somewhat,Agree completely,Disagree somewhat,Agree somewhat,Disagree somewhat,Agree completely,Agree somewhat,I don't care about this,This is somewhat important,This is somewhat important,This is very important,This is somewhat important,This is somewhat important,This is somewhat important,I don't care about this,I don't care about this,This is somewhat important,Fragile code base; Poor documentation; Poor infrastructure or equipment,To get help for my job; To give help to others; To receive help on my personal projects
2107,House ads,United States,North America,North America,< 20,16.0,Male,Developer; Engineer; Programmer; Rockstar; Ninja; Guru; Full-stack Developer,Front-end web developer,Front-end web developer,2 - 5 years,3.5,"Less than $10,000",5000.0,4.93,JavaScript,AngularJS; Node.js; Python; Ruby,Yes,8.0,Unemployed,,,,,,,,Atom,A few times a month,20+ hours per week,Dogs,Windows 10,Yes,I'm not sure,Once a week,I want to be a better developer,I'm self-taught,I am actively looking for a new job,Job title; Building something that's significant; Building something that's innovative,Writing cover letters,10%,Show me more live code; Offer remote interviews (e.g. via video conference); Fewer brainteasers,Star Wars,Agree completely,Neutral,Agree completely,Neutral,Neutral,Neutral,Neutral,Agree completely,Disagree somewhat,Disagree completely,This is somewhat important,This is somewhat important,I don't care about this,This is very important,This is very important,This is very important,This is very important,This is very important,This is somewhat important,This is somewhat important,Interacting with stupid people; Changing requirements; Unspecific requirements,whyso_onlinepresence; To communicate with others like me; To receive help on my personal projects; Beacause I love to learn
2122,House ads,United States,North America,North America,25-29,27.0,Male,Programmer,Data scientist,"Mathematics Developers (Data Scientists, Machine Learning Devs & Devs with Stats & Math Backgrounds)",2 - 5 years,3.5,"$80,000 - $90,000",85000.0,4.93,Arduino / Raspberry Pi; C++; Python,Android; iOS; Java; JavaScript,Yes,2.0,Employed full-time,Other (please specify),I am not part of a company,20+ people,3,I rarely work remotely,I hate my job,I knew I wanted to work here. I sought out the opportunity directly,Sublime; Vim,I never check-in or commit code,2-5 hours per week,,Debian,Yes,I don't have an account,Multiple times a day,To build a specific product I have in mind,I'm self-taught,"I'm not actively looking, but I am open to new opportunities",Salary; Flexible work hours,The interview process,50%,Fewer brainteasers; Prepare me for who I will be speaking with,,Neutral,Agree completely,Neutral,Neutral,Agree completely,Agree somewhat,Neutral,Disagree somewhat,Disagree somewhat,Disagree completely,This is somewhat important,This is somewhat important,This is very important,This is very important,I don't care about this,I don't care about this,I don't care about this,I don't care about this,I don't care about this,This is very important,,To receive help on my personal projects; Beacause I love to learn
2155,House ads,United States,North America,North America,40-49,44.5,Male,Sr. Developer; Manager; Full-stack Developer,,,,,,,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2162,House ads,United States,North America,North America,35-39,37.0,Male,Developer; Engineer; Programmer; Sr. Developer; Ninja; Full Stack Overflow Developer; Hacker,other,,11+ years,13.0,"$90,000 - $100,000",95000.0,4.93,C#; JavaScript; SQL; SQL Server; Windows Phone,C#; Windows Phone,No,10.0,Employed full-time,Software Products,I am not sure,10-14 people,2,I rarely work remotely,I love my job,I knew I wanted to work here. I sought out the opportunity directly,Visual Studio,Multiple times a day,20+ hours per week,Dogs,Windows 10,Yes,"1,001 - 5,000",Once a week,I'm curious,I'm self-taught,"I'm not actively looking, but I am open to new opportunities",Salary; Ability to make or influence important decisions; Office location,The interview process,,Show me more live code; Fewer brainteasers,,Agree completely,Agree completely,Agree completely,Disagree completely,Agree somewhat,Disagree completely,Neutral,Agree completely,Agree somewhat,Disagree completely,I don't care about this,This is very important,This is somewhat important,I don't care about this,I don't care about this,This is very important,This is somewhat important,This is very important,This is somewhat important,I don't care about this,Poor scheduling; Unrealistic expectations; Interacting with stupid people,To give help to others; whyso_onlinepresence; To communicate with others like me; Beacause I love to learn
2166,House ads,United States,North America,North America,25-29,27.0,Male,Sr. Developer; Full-stack Developer,Full-stack web developer,Full-stack web developer,6 - 10 years,8.0,"$60,000 - $70,000",65000.0,4.93,iOS; JavaScript; PHP; Swift; WordPress,,Yes,7.0,Employed full-time,Consulting,1-4 employees,1-4 people,0,Full-time remote,I love my job,Self-employed - I created my own job,Sublime,Multiple times a day,10-20 hours per week,Dogs,Mac OS X,Other (please specify),1,Multiple times a day,To build a specific product I have in mind,I'm self-taught,I am not interested in new job opportunities,Work/life balance; Company culture,Finding time to search for a job,40%,Offer remote interviews (e.g. via video conference); Introduce me to the team; Show me the space in which I will work,Star Wars,Agree completely,Agree completely,Agree completely,Neutral,Disagree completely,Agree somewhat,Agree completely,Agree somewhat,Neutral,Disagree completely,This is very important,This is very important,I don't care about this,This is very important,This is very important,This is very important,I don't care about this,This is very important,This is very important,I don't care about this,Poor scheduling; Unrealistic expectations; Interacting with stupid people,Because I can't do my job without it; To receive help on my personal projects
2171,House ads,United States,North America,North America,> 60,65.0,Male,,,,,,,,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2180,House ads,United States,North America,North America,> 60,65.0,Female,,Student,Student,Less than 1 year,0.5,"$20,000 - $30,000",25000.0,4.93,,,No,1.0,Retired,,,,,,,,,I never check-in or commit code,None,Other (please specify),Mac OS X,I don't know,I don't have an account,I have never been on Stack Overflow. I just love taking surveys.,Other (please specify),On-the-job training,I am not interested in new job opportunities,,Other (please specify),,,,,,,,,,,,,,,,,,,,,,,,,
2189,House ads,United States,North America,North America,20-24,22.0,Male,Developer; Programmer; Ninja,System administrator,System administrator,1 - 2 years,1.5,"$10,000 - $20,000",15000.0,4.93,C++,C; C++; Python,Yes,9.0,I'm a student,,,,,,,,Emacs; Vim,Multiple times a day,1-2 hours per week,Cats,Ubuntu,Yes,I'm not sure,Multiple times a day,I'm curious,"I'm self-taught; On-the-job training; Online class (e.g. Coursera, Codecademy, Khan Academy, etc.); Some college coursework in Computer Science (or related field)","I'm not actively looking, but I am open to new opportunities",Salary; Ability to make or influence important decisions; Health insurance; Industry; Work/life balance; Opportunity for advancement; Office location; Quality of colleagues; Company culture; Company reputation; Building something that's significant; Remote working option; Flexible work hours; Building something that's innovative,Finding an open job that I'm qualified for,50%,Show me more live code; Be more flexible about interview scheduling; Fewer brainteasers,Star Wars,Agree completely,Agree completely,,Neutral,Disagree somewhat,Disagree completely,Agree somewhat,Agree somewhat,Neutral,Disagree completely,This is very important,This is very important,This is somewhat important,This is somewhat important,This is very important,This is very important,This is somewhat important,This is very important,This is somewhat important,This is somewhat important,Poor team dynamics; Poor documentation; Interacting with non-technical people; Interacting with stupid people; Changing requirements; Limited resources; Trying to be nice,To get help for my job; Because I can't do my job without it; To communicate with others like me; To receive help on my personal projects; Beacause I love to learn
2191,House ads,United States,North America,North America,40-49,44.5,Male,Full-stack Developer,Full-stack web developer,Full-stack web developer,11+ years,13.0,"$160,000 - $170,000",165000.0,4.93,AngularJS; C; C++; Java; JavaScript; SQL,Android; AngularJS; Java; JavaScript,No,8.0,Employed full-time,Government,"1,000-4,999 employees",5-9 people,2,I rarely work remotely,I love my job,A friend referred me,Sublime; Eclipse,Multiple times a day,2-5 hours per week,Dogs,Windows 10,Yes,1,Multiple times a day,To keep my skills up to date,B.S. in Computer Science (or related field),"I'm not actively looking, but I am open to new opportunities",Salary; Work/life balance; Quality of colleagues; Company culture; Building something that's significant; Remote working option; Flexible work hours,Writing my CV and keeping it updated,60%,Introduce me to the team; Show me the space in which I will work; Prepare me for who I will be speaking with,Star Wars,Agree somewhat,Agree somewhat,Agree completely,Agree somewhat,Disagree somewhat,Disagree completely,Agree somewhat,Neutral,Agree somewhat,Disagree completely,This is somewhat important,This is somewhat important,I don't care about this,This is very important,This is somewhat important,This is somewhat important,I don't care about this,This is somewhat important,This is very important,This is somewhat important,Inefficient development processes; Outdated technologies; Poor infrastructure or equipment; Unspecific requirements,To get help for my job
2192,House ads,United States,North America,North America,Prefer not to disclose,,Male,,Student,Student,Less than 1 year,0.5,Unemployed,,4.93,Swift,Java; Swift,No,1.0,I'm a student,,,,,,,,IntelliJ; Xcode,A couple times a week,1-2 hours per week,Dogs,Mac OS X,I don't know,2 - 100,Once a day,I want to be a better developer,I'm self-taught,I am not interested in new job opportunities,,,0%,,Star Wars,,,Agree completely,,,Disagree completely,,Neutral,,Agree completely,,,,,,,,,,,,To receive help on my personal projects; Beacause I love to learn
2205,House ads,United States,North America,North America,> 60,65.0,Male,Programmer; Sr. Developer,Developer with a statistics or mathematics background,"Mathematics Developers (Data Scientists, Machine Learning Devs & Devs with Stats & Math Backgrounds)",11+ years,13.0,"$110,000 - $120,000",115000.0,4.93,Perl; SQL; Visual Basic,C#; Java; Perl; SQL,Other (please specify),9.0,Employed full-time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,House ads,United States,North America,North America,< 20,16.0,Male,Programmer,Student,Student,2 - 5 years,3.5,"Less than $10,000",5000.0,4.93,C; C++; Python,C; C++; CoffeeScript; MongoDB; Node.js; Python,Yes,6.0,I'm a student,,,,,,,,Atom; Emacs; IPython / Jupyter,A few times a month,5-10 hours per week,Dogs,Ubuntu,I don't know,2 - 100,Once a month,I'm curious,I'm self-taught,"I'm not actively looking, but I am open to new opportunities",Company size; Quality of colleagues; Company culture,Finding an open job that I'm qualified for,10%,Fewer brainteasers,Star Trek,Disagree somewhat,Neutral,Agree completely,Agree completely,Disagree somewhat,Disagree completely,Disagree completely,Agree somewhat,Disagree somewhat,Agree completely,This is somewhat important,I don't care about this,I don't care about this,This is somewhat important,This is somewhat important,I don't care about this,I don't care about this,This is somewhat important,I don't care about this,I don't care about this,Poor documentation; Interacting with non-technical people; Interacting with stupid people,To receive help on my personal projects; Beacause I love to learn
2210,House ads,United States,North America,North America,25-29,27.0,Male,Developer; Programmer,Machine learning developer,"Mathematics Developers (Data Scientists, Machine Learning Devs & Devs with Stats & Math Backgrounds)",6 - 10 years,8.0,"$30,000 - $40,000",35000.0,4.93,C++; Python,C++; Haskell; Python,Yes,5.0,Employed full-time,I'm a student,I am not part of a company,15-20 people,5,Part-time remote,I love my job,I knew I wanted to work here. I sought out the opportunity directly,Vim; IPython / Jupyter,A couple times a week,None,Cats,Mac OS X,Yes,I'm not sure,Multiple times a day,I'm curious,I'm self-taught; B.S. in Computer Science (or related field); Masters Degree in Computer Science (or related field),I am not interested in new job opportunities,Building something that's significant; Flexible work hours,Finding time to search for a job,30%,,Star Wars,,,,,,,,,,,,,,,,,,,,,,
2212,House ads,United States,North America,North America,30-34,32.0,Male,Engineer; Programmer; Manager; Hacker,Data scientist,"Mathematics Developers (Data Scientists, Machine Learning Devs & Devs with Stats & Math Backgrounds)",6 - 10 years,8.0,"$140,000 - $150,000",145000.0,4.93,Python; R; Scala; SQL,Arduino / Raspberry Pi; Cassandra; Haskell; Spark,Yes,7.0,Employed full-time,Web Services,500-999 employees,5-9 people,0,I rarely work remotely,I'm somewhat satisfied with my job,A friend referred me,Emacs; IPython / Jupyter,Multiple times a day,5-10 hours per week,Cats,Mac OS X,Yes,I'm not sure,Once a day,I want to be a better developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2214,House ads,United States,North America,North America,30-34,32.0,Male,Developer; Engineer; Manager; Full-stack Developer; Hacker,DevOps,DevOps,11+ years,13.0,"$80,000 - $90,000",85000.0,4.93,"AngularJS; Cloud (AWS, GAE, Azure, etc.); Hadoop; JavaScript; LAMP; MongoDB; Node.js; Perl; PHP; Python; Ruby; SQL",CoffeeScript; Hadoop; Swift,No,,Employed full-time,Other (please specify),20-99 employees,1-4 people,0,Full-time remote,I'm somewhat dissatisfied with my job,A friend referred me,Coda; Sublime; TextMate; Vim; RubyMine; Xcode,A few times a month,1-2 hours per week,Cats,Mac OS X,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2215,House ads,United States,North America,North America,25-29,27.0,Male,Developer; Engineer; Programmer; Sr. Developer; Manager; Rockstar; Ninja; Guru; Expert; Full-stack Developer,Full-stack web developer,Full-stack web developer,2 - 5 years,3.5,"$70,000 - $80,000",75000.0,4.93,JavaScript; PHP; SQL; SQL Server,Node.js,No,10.0,Employed full-time,Media / Advertising,100-499 employees,5-9 people,0,Never,I'm somewhat satisfied with my job,Contacted by external recruiter,Notepad++,Once a day,10-20 hours per week,,Windows 7,Yes,I'm not sure,Multiple times a day,I want to be a better developer,I'm self-taught; On-the-job training,"I'm not actively looking, but I am open to new opportunities",Ability to make or influence important decisions; Company culture; Building something that's innovative,Finding time to search for a job,50%,,Star Trek,Agree somewhat,Agree completely,Agree completely,Agree completely,Agree completely,Agree somewhat,Neutral,Agree completely,Agree completely,Agree completely,This is somewhat important,This is very important,This is very important,This is very important,This is very important,This is very important,This is very important,This is very important,This is very important,This is very important,Poor team dynamics,To get help for my job
2219,House ads,United States,North America,North America,50-59,54.5,Male,Hacker,Growth hacker,Growth hacker,11+ years,13.0,"$10,000 - $20,000",15000.0,4.93,JavaScript; Python; SQL,Python; SQL,Yes,5.0,Unemployed,,,,,,,,Vim; IPython / Jupyter,Multiple times a day,20+ hours per week,Other (please specify),Ubuntu,Yes,2 - 100,Multiple times a day,To build a specific product I have in mind,I'm self-taught; Industry certification program,I am actively looking for a new job,Tech stack; Work/life balance; Opportunity for advancement; Quality of colleagues; Flexible work hours,Finding an open job that I'm qualified for,10%,Fewer brainteasers,Star Trek,Agree somewhat,Agree somewhat,Agree somewhat,Agree somewhat,Disagree completely,Disagree completely,Neutral,Agree completely,Disagree completely,Disagree completely,This is somewhat important,I don't care about this,I don't care about this,This is very important,This is very important,I don't care about this,This is somewhat important,This is very important,I don't care about this,I don't care about this,Fragile code base; Unrealistic expectations; Poor documentation,Because I can't do my job without it; To receive help on my personal projects; Beacause I love to learn
